res_res_signed_rpm_mean,res_res_signed_rpm_std,res_res_signed_rpm_min,res_res_signed_rpm_max,res_res_signed_rpm_rms,res_res_signed_rpm_peak,res_res_signed_rpm_p2p,res_res_signed_rpm_slope,res_res_signed_mean_torque_mean,res_res_signed_mean_torque_std,res_res_signed_mean_torque_min,res_res_signed_mean_torque_max,res_res_signed_mean_torque_rms,res_res_signed_mean_torque_peak,res_res_signed_mean_torque_p2p,res_res_signed_mean_torque_slope,res_res_signed_instant_torque_mean,res_res_signed_instant_torque_std,res_res_signed_instant_torque_min,res_res_signed_instant_torque_max,res_res_signed_instant_torque_rms,res_res_signed_instant_torque_peak,res_res_signed_instant_torque_p2p,res_res_signed_instant_torque_slope,res_res_signed_load_torque_mean,res_res_signed_load_torque_std,res_res_signed_load_torque_min,res_res_signed_load_torque_max,res_res_signed_load_torque_rms,res_res_signed_load_torque_peak,res_res_signed_load_torque_p2p,res_res_signed_load_torque_slope,res_res_signed_friction_torque_mean,res_res_signed_friction_torque_std,res_res_signed_friction_torque_min,res_res_signed_friction_torque_max,res_res_signed_friction_torque_rms,res_res_signed_friction_torque_peak,res_res_signed_friction_torque_p2p,res_res_signed_friction_torque_slope,res_res_signed_net_torque_mean,res_res_signed_net_torque_std,res_res_signed_net_torque_min,res_res_signed_net_torque_max,res_res_signed_net_torque_rms,res_res_signed_net_torque_peak,res_res_signed_net_torque_p2p,res_res_signed_net_torque_slope,res_res_signed_cylinder_1_torque_mean,res_res_signed_cylinder_1_torque_std,res_res_signed_cylinder_1_torque_min,res_res_signed_cylinder_1_torque_max,res_res_signed_cylinder_1_torque_rms,res_res_signed_cylinder_1_torque_peak,res_res_signed_cylinder_1_torque_p2p,res_res_signed_cylinder_1_torque_slope,res_res_signed_cylinder_2_torque_mean,res_res_signed_cylinder_2_torque_std,res_res_signed_cylinder_2_torque_min,res_res_signed_cylinder_2_torque_max,res_res_signed_cylinder_2_torque_rms,res_res_signed_cylinder_2_torque_peak,res_res_signed_cylinder_2_torque_p2p,res_res_signed_cylinder_2_torque_slope,res_res_signed_cylinder_3_torque_mean,res_res_signed_cylinder_3_torque_std,res_res_signed_cylinder_3_torque_min,res_res_signed_cylinder_3_torque_max,res_res_signed_cylinder_3_torque_rms,res_res_signed_cylinder_3_torque_peak,res_res_signed_cylinder_3_torque_p2p,res_res_signed_cylinder_3_torque_slope,res_res_signed_cylinder_4_torque_mean,res_res_signed_cylinder_4_torque_std,res_res_signed_cylinder_4_torque_min,res_res_signed_cylinder_4_torque_max,res_res_signed_cylinder_4_torque_rms,res_res_signed_cylinder_4_torque_peak,res_res_signed_cylinder_4_torque_p2p,res_res_signed_cylinder_4_torque_slope,res_res_signed_cht_mean,res_res_signed_cht_std,res_res_signed_cht_min,res_res_signed_cht_max,res_res_signed_cht_rms,res_res_signed_cht_peak,res_res_signed_cht_p2p,res_res_signed_cht_slope,res_res_signed_egt_mean,res_res_signed_egt_std,res_res_signed_egt_min,res_res_signed_egt_max,res_res_signed_egt_rms,res_res_signed_egt_peak,res_res_signed_egt_p2p,res_res_signed_egt_slope,res_res_signed_oil_temperature_mean,res_res_signed_oil_temperature_std,res_res_signed_oil_temperature_min,res_res_signed_oil_temperature_max,res_res_signed_oil_temperature_rms,res_res_signed_oil_temperature_peak,res_res_signed_oil_temperature_p2p,res_res_signed_oil_temperature_slope,res_res_signed_oil_pressure_mean,res_res_signed_oil_pressure_std,res_res_signed_oil_pressure_min,res_res_signed_oil_pressure_max,res_res_signed_oil_pressure_rms,res_res_signed_oil_pressure_peak,res_res_signed_oil_pressure_p2p,res_res_signed_oil_pressure_slope,res_res_signed_fuel_flow_mean,res_res_signed_fuel_flow_std,res_res_signed_fuel_flow_min,res_res_signed_fuel_flow_max,res_res_signed_fuel_flow_rms,res_res_signed_fuel_flow_peak,res_res_signed_fuel_flow_p2p,res_res_signed_fuel_flow_slope,res_res_signed_fuel_pressure_mean,res_res_signed_fuel_pressure_std,res_res_signed_fuel_pressure_min,res_res_signed_fuel_pressure_max,res_res_signed_fuel_pressure_rms,res_res_signed_fuel_pressure_peak,res_res_signed_fuel_pressure_p2p,res_res_signed_fuel_pressure_slope,res_res_signed_vibration_mean,res_res_signed_vibration_std,res_res_signed_vibration_min,res_res_signed_vibration_max,res_res_signed_vibration_rms,res_res_signed_vibration_peak,res_res_signed_vibration_p2p,res_res_signed_vibration_slope,res_ind_thermal_dev_mean,res_ind_thermal_dev_std,res_ind_thermal_dev_min,res_ind_thermal_dev_max,res_ind_thermal_dev_rms,res_ind_thermal_dev_peak,res_ind_thermal_dev_p2p,res_ind_thermal_dev_slope,res_ind_oil_dev_mean,res_ind_oil_dev_std,res_ind_oil_dev_min,res_ind_oil_dev_max,res_ind_oil_dev_rms,res_ind_oil_dev_peak,res_ind_oil_dev_p2p,res_ind_oil_dev_slope,res_ind_vibration_dev_mean,res_ind_vibration_dev_std,res_ind_vibration_dev_min,res_ind_vibration_dev_max,res_ind_vibration_dev_rms,res_ind_vibration_dev_peak,res_ind_vibration_dev_p2p,res_ind_vibration_dev_slope,res_ind_torque_dev_mean,res_ind_torque_dev_std,res_ind_torque_dev_min,res_ind_torque_dev_max,res_ind_torque_dev_rms,res_ind_torque_dev_peak,res_ind_torque_dev_p2p,res_ind_torque_dev_slope,res_ind_cylinder_balance_dev_mean,res_ind_cylinder_balance_dev_std,res_ind_cylinder_balance_dev_min,res_ind_cylinder_balance_dev_max,res_ind_cylinder_balance_dev_rms,res_ind_cylinder_balance_dev_peak,res_ind_cylinder_balance_dev_p2p,res_ind_cylinder_balance_dev_slope,cyl_balance_mean,cyl_balance_max
-2.2737367544323246e-16,9.080696577135322e-14,-2.273736754432321e-13,2.273736754432321e-13,9.080725043402646e-14,2.273736754432321e-13,4.547473508864642e-13,-1.007251767023372e-14,3.552713678800501e-17,1.3570250171415154e-15,-3.552713678800501e-15,3.552713678800501e-15,1.3574899906062967e-15,3.552713678800501e-15,7.105427357601002e-15,-8.875402076620177e-17,1.7659484985443896e-17,1.192055311452568e-15,-7.105427357601002e-15,7.105427357601002e-15,1.1921861108787631e-15,7.105427357601002e-15,1.4210854715202004e-14,2.2471553892461786e-16,-6.394884621840901e-17,1.1711891238279063e-15,-3.552713678800501e-15,3.552713678800501e-15,1.1729336804378348e-15,3.552713678800501e-15,7.105427357601002e-15,7.045860900710941e-17,4.440892098500626e-18,1.0214051826551439e-16,-4.440892098500626e-16,4.440892098500626e-16,1.0223701381680906e-16,4.440892098500626e-16,8.881784197001252e-16,5.137606906768377e-18,1.0103029524088924e-17,1.0208436959434033e-15,-3.552713678800501e-15,3.552713678800501e-15,1.0208936882716792e-15,3.552713678800501e-15,7.105427357601002e-15,-2.5903697018385874e-16,4.505423811806966e-17,5.361763436598637e-15,-5.1514348342607263e-14,5.684341886080803e-14,5.361952725865683e-15,5.684341886080803e-14,1.0835776720341529e-13,1.512599925552272e-16,-3.213054822204242e-17,6.660164971934845e-16,-7.105427357601002e-15,3.219646771412954e-15,6.667910817211998e-16,7.105427357601002e-15,1.0325074129013956e-14,1.448320422341721e-16,5.447170492445252e-16,5.7298622754039465e-15,-6.394884621840903e-14,5.3290705182007514e-14,5.755696166306466e-15,6.394884621840903e-14,1.1723955140041653e-13,-6.636911579198668e-16,2.996769499219454e-16,3.482085170940768e-15,-7.105427357601002e-15,4.973799150320701e-14,3.4949568540970742e-15,4.973799150320701e-14,5.684341886080802e-14,-3.8106942751004166e-16,7.105427357601002e-18,7.619390652438884e-16,-3.552713678800501e-15,3.552713678800501e-15,7.619721951899982e-16,3.552713678800501e-15,7.105427357601002e-15,2.2720348556640533e-17,1.0231815394945446e-15,2.1091589520270973e-14,-5.684341886080803e-14,5.684341886080803e-14,2.111639289638187e-14,5.684341886080803e-14,1.1368683772161605e-13,2.872805120869582e-16,4.9737991503207014e-17,1.3188369917958855e-15,-3.552713678800501e-15,3.552713678800501e-15,1.3197745560238666e-15,3.552713678800501e-15,7.105427357601002e-15,1.8950642784883143e-16,-2.2737367544323206e-16,2.1267644408858556e-14,-5.684341886080803e-14,5.684341886080803e-14,2.1268859807002754e-14,5.684341886080803e-14,1.1368683772161605e-13,-2.3826582756027302e-15,-4.829253316684934e-17,2.875892800063352e-17,-9.952975943416932e-17,0.0,5.620715879153531e-17,9.952975943416932e-17,9.952975943416932e-17,6.118930628319333e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.042011087472929e-17,2.943640729822614e-17,-9.714451465470121e-17,0.0,4.2330665247050916e-17,9.714451465470121e-17,9.714451465470121e-17,-4.797227153110855e-18,2.3939506707731283e-15,5.678321111596457e-15,0.0,1.6524249668839537e-14,6.1623315766434645e-15,1.6524249668839537e-14,1.6524249668839537e-14,3.541186283073435e-15,7.145250799302903e-16,1.7802449610603914e-15,0.0,5.163828021512355e-15,1.9182852267664216e-15,5.163828021512355e-15,5.163828021512355e-15,-6.00436020203262e-16,2.210763871709977e-15,2.1392737862082946e-15,0.0,7.0599211231614235e-15,3.076356485977537e-15,7.0599211231614235e-15,7.0599211231614235e-15,3.4863569426677796e-16,4.0794241369947606e-16,9.086301632097976e-16,0.0,2.581914010756178e-15,9.960049128340772e-16,2.581914010756178e-15,2.581914010756178e-15,2.183031486938719e-17,1.7463176158464593,0.4372369835517707,0.1120020240572267,2.3091513145030107,1.80022259601448,2.3091513145030107,2.197149290445784,0.06491353828783583,1.7463176158464593,2.3091513145030107
-1.3642420526593928e-15,8.921744358276945e-14,-2.273736754432321e-13,2.273736754432321e-13,8.922787342429996e-14,2.273736754432321e-13,4.547473508864642e-13,9.655892851756903e-15,1.4210854715202004e-17,1.3480851520721807e-15,-3.552713678800501e-15,3.552713678800501e-15,1.3481600519334531e-15,3.552713678800501e-15,7.105427357601002e-15,1.2577031897645816e-16,4.510281037539699e-19,1.189243547821985e-15,-7.105427357601002e-15,7.105427357601002e-15,1.1892436333496059e-15,7.105427357601002e-15,1.4210854715202004e-14,1.1147079600023194e-16,-7.815970093361102e-17,1.217891805624473e-15,-3.552713678800501e-15,3.552713678800501e-15,1.2203972259298487e-15,3.552713678800501e-15,7.105427357601002e-15,-8.73925017515714e-17,8.881784197001253e-19,1.0319318465663534e-16,-4.440892098500626e-16,4.440892098500626e-16,1.0319700683878219e-16,4.440892098500626e-16,8.881784197001252e-16,-4.20156258421018e-18,-1.1665148014206039e-17,9.767421236988637e-16,-3.552713678800501e-15,3.552713678800501e-15,9.768117791498827e-16,3.552713678800501e-15,7.105427357601002e-15,-9.001402210100716e-17,-5.469236175059676e-17,5.591712649119429e-15,-5.1514348342607263e-14,5.684341886080803e-14,5.591980114839114e-15,5.684341886080803e-14,1.0835776720341529e-13,-3.583801585500521e-16,-1.1331213745080504e-17,6.722359377599313e-16,-7.105427357601002e-15,3.552713678800501e-15,6.7233143048716e-16,7.105427357601002e-15,1.0658141036401503e-14,2.843921871118905e-16,5.645900413853155e-16,5.7845334979281976e-15,-6.394884621840903e-14,5.3290705182007514e-14,5.812021137563498e-15,6.394884621840903e-14,1.1723955140041653e-13,-2.6476675143744514e-16,2.0763946118051995e-16,2.6829206335394817e-15,-7.105427357601002e-15,3.5527136788005016e-14,2.6909435653151906e-15,3.5527136788005016e-14,4.263256414560602e-14,-2.256834107485557e-16,2.842170943040401e-17,4.48487010034441e-16,-3.552713678800501e-15,3.552713678800501e-15,4.493866839778177e-16,3.552713678800501e-15,7.105427357601002e-15,-1.2594050885328725e-16,6.821210263296965e-16,2.328888120742093e-14,-5.684341886080803e-14,5.684341886080803e-14,2.3298868577420763e-14,5.684341886080803e-14,1.1368683772161605e-13,-4.5202431285720384e-15,7.105427357601002e-17,1.3274033742241472e-15,-3.552713678800501e-15,3.552713678800501e-15,1.329303737937672e-15,3.552713678800501e-15,7.105427357601002e-15,4.612145662059581e-17,-9.094947017729285e-16,2.1849178726434236e-14,-5.684341886080803e-14,5.684341886080803e-14,2.18680998633219e-14,5.684341886080803e-14,1.1368683772161605e-13,4.901468452668473e-16,-4.7613822606873415e-17,2.829268610706483e-17,-9.952975943416932e-17,0.0,5.538548718203812e-17,9.952975943416932e-17,9.952975943416932e-17,4.79611568357832e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.044786645034492e-17,2.913794816619505e-17,-9.714451465470121e-17,0.0,4.214371358475554e-17,9.714451465470121e-17,9.714451465470121e-17,-2.0811695680173734e-18,2.812220740515629e-15,6.169058386973412e-15,0.0,1.6524249668839537e-14,6.779813188818204e-15,1.6524249668839537e-14,1.6524249668839537e-14,6.640249939902618e-16,7.249518814713281e-16,1.7909759514739327e-15,0.0,5.163828021512355e-15,1.9321361466539504e-15,5.163828021512355e-15,5.163828021512355e-15,-6.201687448407353e-16,2.2127809920308804e-15,2.117583442310686e-15,0.0,7.0599211231614235e-15,3.062769882613048e-15,7.0599211231614235e-15,7.0599211231614235e-15,1.5124778837335799e-16,4.014876286725856e-16,9.043879438559747e-16,0.0,2.581914010756178e-15,9.89499807462929e-16,2.581914010756178e-15,2.581914010756178e-15,1.6952507262240404e-16,1.754369648223676,0.4419462807696335,0.112343628104943,2.3091513145030107,1.8091791999950078,2.3091513145030107,2.196807686398068,0.029315206697999554,1.754369648223676,2.3091513145030107
4.547473508864643e-16,9.037810439375243e-14,-2.273736754432321e-13,2.273736754432321e-13,9.037924844211281e-14,2.273736754432321e-13,4.547473508864642e-13,8.261697380775627e-15,7.815970093361102e-17,1.4278019916931169e-15,-3.552713678800501e-15,3.552713678800501e-15,1.4299396722704292e-15,3.552713678800501e-15,7.105427357601002e-15,3.205526330069814e-16,6.314393452555578e-19,1.1625701289272076e-15,-7.105427357601002e-15,7.105427357601002e-15,1.1625703004074512e-15,7.105427357601002e-15,1.4210854715202004e-14,-1.3967112562991818e-16,-7.105427357601002e-17,1.2079226507921702e-15,-3.552713678800501e-15,3.552713678800501e-15,1.2100106776761096e-15,3.552713678800501e-15,7.105427357601002e-15,3.403797536575293e-18,2.6645352591003758e-18,9.926561120103809e-17,-4.440892098500626e-16,4.440892098500626e-16,9.930136612989092e-17,4.440892098500626e-16,8.881784197001252e-16,-1.7752931526700698e-17,8.901733516974986e-18,9.95770009310486e-16,-3.552713678800501e-15,3.552713678800501e-15,9.958097972513691e-16,3.552713678800501e-15,7.105427357601002e-15,5.413588946717436e-17,-7.778500066279999e-17,5.4447291632254035e-15,-5.1514348342607263e-14,5.684341886080803e-14,5.445284764565148e-15,5.684341886080803e-14,1.0835776720341529e-13,-7.402370466425335e-16,-2.4494295480792515e-18,5.960409652949915e-16,-7.105427357601002e-15,3.552713678800501e-15,5.960459982374651e-16,7.105427357601002e-15,1.0658141036401503e-14,4.8646632297937447e-17,5.528494328999046e-16,5.643774836225357e-15,-6.394884621840903e-14,5.3290705182007514e-14,5.670788031435164e-15,6.394884621840903e-14,1.1723955140041653e-13,-2.679594736385e-16,1.897301760145354e-16,2.7017740586841964e-15,-7.105427357601002e-15,3.5527136788005016e-14,2.7084276995831704e-15,3.5527136788005016e-14,4.263256414560602e-14,-7.06577594171778e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864643e-16,2.3842816024477237e-14,-5.684341886080803e-14,5.684341886080803e-14,2.3847152264583013e-14,5.684341886080803e-14,1.1368683772161605e-13,-3.286706901317137e-15,-7.105427357601002e-18,1.3004873293100225e-15,-3.552713678800501e-15,3.552713678800501e-15,1.300506740003238e-15,3.552713678800501e-15,7.105427357601002e-15,-2.802176321985639e-16,-4.547473508864643e-16,2.1263997797610848e-14,-5.684341886080803e-14,5.684341886080803e-14,2.1268859807002754e-14,5.684341886080803e-14,1.1368683772161605e-13,4.356860846816405e-17,-4.7207029951756853e-17,2.804867723094209e-17,-9.952975943416932e-17,0.0,5.491112793661807e-17,9.952975943416932e-17,9.952975943416932e-17,-3.237991212482282e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0031532816110486e-17,2.875450842558193e-17,-9.714451465470121e-17,0.0,4.157781521535232e-17,9.714451465470121e-17,9.714451465470121e-17,-2.3108594213155997e-18,2.9082679417157585e-15,6.292767527247582e-15,0.0,1.6524249668839537e-14,6.932311704820641e-15,1.6524249668839537e-14,1.6524249668839537e-14,-9.316906280346908e-16,6.939028163435786e-16,1.758310882483351e-15,0.0,5.163828021512355e-15,1.8902799469890513e-15,5.163828021512355e-15,5.163828021512355e-15,-1.4219067366234994e-16,2.1825241872173317e-15,2.0897171820917093e-15,0.0,7.0599211231614235e-15,3.0216435476273483e-15,7.0599211231614235e-15,7.0599211231614235e-15,1.6794036492119172e-16,4.453801668554407e-16,9.481945186575174e-16,0.0,2.581914010756178e-15,1.0475859574470925e-15,2.581914010756178e-15,2.581914010756178e-15,2.1457715302565855e-16,1.752450578806559,0.4498318496769863,0.112343628104943,2.2888682530328133,1.80926275707628,2.2888682530328133,2.1765246249278705,0.02741797209443115,1.752450578806559,2.2888682530328133
-1.8189894035458573e-15,8.978698263079016e-14,-2.273736754432321e-13,2.273736754432321e-13,8.980540614234771e-14,2.273736754432321e-13,4.547473508864642e-13,-3.964743370602947e-15,9.947598300641403e-17,1.4527775611011435e-15,-3.552713678800501e-15,3.552713678800501e-15,1.4561792860887975e-15,3.552713678800501e-15,7.105427357601002e-15,1.7291291485802688e-16,-3.2175651032417815e-17,9.50184847766644e-16,-7.105427357601002e-15,7.105427357601002e-15,9.507294659600493e-16,7.105427357601002e-15,1.4210854715202004e-14,-2.774867827198792e-17,-7.105427357601002e-17,1.2286432469317233e-15,-3.552713678800501e-15,3.552713678800501e-15,1.230696119285481e-15,3.552713678800501e-15,7.105427357601002e-15,1.0909171104723938e-16,-8.881784197001253e-19,9.929739399580145e-17,-4.440892098500626e-16,4.440892098500626e-16,9.930136612989092e-17,4.440892098500626e-16,8.881784197001252e-16,-1.0136934538613387e-17,1.5674093967188442e-17,9.963330452348386e-16,-3.552713678800501e-15,3.552713678800501e-15,9.96456328319821e-16,3.552713678800501e-15,7.105427357601002e-15,1.350094042716822e-16,-2.758279715742162e-16,5.81538392110399e-15,-5.684341886080803e-14,5.3290705182007514e-14,5.8219216088622806e-15,5.684341886080803e-14,1.1013412404281554e-13,6.024084258705476e-16,1.594557819117881e-17,5.706417926654352e-16,-7.105427357601002e-15,3.552713678800501e-15,5.70864534719291e-16,7.105427357601002e-15,1.0658141036401503e-14,-1.0025463493311592e-16,3.8219427622721013e-16,4.7772473810635e-15,-6.394884621840903e-14,5.1514348342607263e-14,4.792511346325527e-15,6.394884621840903e-14,1.1546319456101628e-13,-2.042723940763465e-16,5.0424941999693843e-17,1.5051063133843361e-15,-7.105427357601002e-15,3.1974423109204515e-14,1.5059507592763645e-15,3.1974423109204515e-14,3.9079850466805517e-14,-8.40140498753639e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080803e-16,2.343024771735708e-14,-5.684341886080803e-14,5.684341886080803e-14,2.343714200843386e-14,5.684341886080803e-14,1.1368683772161605e-13,-2.3949119467344024e-15,8.526512829121202e-17,1.2481305596194536e-15,-3.552713678800501e-15,3.552713678800501e-15,1.2510395820910253e-15,3.552713678800501e-15,7.105427357601002e-15,-4.099874132804985e-16,-4.547473508864643e-16,2.1565766840247997e-14,-5.684341886080803e-14,5.684341886080803e-14,2.1570560830935253e-14,5.684341886080803e-14,1.1368683772161605e-13,3.918451724105518e-15,-4.774479422930966e-17,2.747972049842005e-17,-9.952975943416932e-17,-4.336808689942019e-19,5.5088115003786513e-17,9.952975943416932e-17,9.909607856517512e-17,-2.0703353369668232e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.047562202596055e-17,2.840571294673952e-17,-9.714451465470121e-17,0.0,4.1661109753363235e-17,9.714451465470121e-17,9.714451465470121e-17,4.700830543188296e-18,2.8091224437027215e-15,6.2070501614188726e-15,0.0,1.6524249668839537e-14,6.813122676870306e-15,1.6524249668839537e-14,1.6524249668839537e-14,-9.051726704823003e-16,6.423967301258057e-16,1.7011277744959839e-15,0.0,5.163828021512355e-15,1.818380945797108e-15,5.163828021512355e-15,5.163828021512355e-15,8.59961531807533e-17,2.2147981123517836e-15,2.064368673454907e-15,0.0,7.0599211231614235e-15,3.027696929750235e-15,7.0599211231614235e-15,7.0599211231614235e-15,-3.4163012668519634e-16,4.608716509199777e-16,9.617854955094042e-16,0.0,2.581914010756178e-15,1.0665055170949543e-15,2.581914010756178e-15,2.581914010756178e-15,-4.849978593857546e-17,1.747873865292696,0.45307239638078745,0.1257825679058212,2.2888682530328133,1.8056405083336657,2.2888682530328133,2.163085685126992,0.020313345787578742,1.747873865292696,2.2888682530328133
-2.7284841053187856e-15,8.623909141140273e-14,-2.273736754432321e-13,2.273736754432321e-13,8.628224332374101e-14,2.273736754432321e-13,4.547473508864642e-13,1.6120385133220784e-15,6.394884621840901e-17,1.3927181392987983e-15,-3.552713678800501e-15,3.552713678800501e-15,1.3941855222546866e-15,3.552713678800501e-15,7.105427357601002e-15,-2.597948469791121e-16,-2.95666269245487e-17,8.40822179663167e-16,-7.105427357601002e-15,7.105427357601002e-15,8.413418587240353e-16,7.105427357601002e-15,1.4210854715202004e-14,-1.230709645970499e-16,-5.684341886080802e-17,1.2497475191776544e-15,-3.552713678800501e-15,3.552713678800501e-15,1.2510395820910253e-15,3.552713678800501e-15,7.105427357601002e-15,1.9435683933845145e-16,-2.6645352591003758e-18,9.92656112010381e-17,-4.440892098500626e-16,4.440892098500626e-16,9.930136612989092e-17,4.440892098500626e-16,8.881784197001252e-16,-9.094521543037214e-18,2.6332235003589945e-17,1.0545798619554273e-15,-3.552713678800501e-15,3.552713678800501e-15,1.0549085608915176e-15,3.552713678800501e-15,7.105427357601002e-15,-6.970234228454333e-17,-1.824929096727614e-18,4.798900834444915e-15,-5.684341886080803e-14,5.3290705182007514e-14,4.798901181437509e-15,5.684341886080803e-14,1.1013412404281554e-13,-8.417165002253461e-16,3.833044992518353e-17,6.405956420695938e-16,-7.105427357601002e-15,7.105427357601002e-15,6.417413809549936e-16,7.105427357601002e-15,1.4210854715202004e-14,1.1042896470833725e-16,2.2710999747488356e-16,4.456140210311721e-15,-6.394884621840903e-14,5.1514348342607263e-14,4.461923859156501e-15,6.394884621840903e-14,1.1546319456101628e-13,-1.6611213402799075e-16,1.7571361032864275e-16,2.2989288565362623e-15,-7.105427357601002e-15,3.5527136788005016e-14,2.3056342208316243e-15,3.5527136788005016e-14,4.263256414560602e-14,3.411029775335293e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301983014526353e-14,-5.684341886080803e-14,5.684341886080803e-14,2.301983014526353e-14,5.684341886080803e-14,1.1368683772161605e-13,3.1723393040882065e-15,0.0,1.1675408533417186e-15,-3.552713678800501e-15,3.552713678800501e-15,1.1675408533417186e-15,3.552713678800501e-15,7.105427357601002e-15,-6.1268355658354785e-18,-1.1368683772161616e-16,2.2015067918830474e-14,-5.684341886080803e-14,5.684341886080803e-14,2.2015361458940206e-14,5.684341886080803e-14,1.1368683772161605e-13,1.3955569899958854e-15,-4.8639911542913697e-17,2.7408008746013817e-17,-9.952975943416932e-17,-4.336808689942019e-19,5.583045708503593e-17,9.952975943416932e-17,9.909607856517512e-17,-5.5173139842585295e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.111400026512001e-17,2.8316931443819644e-17,-9.714451465470121e-17,0.0,4.2070531478599954e-17,9.714451465470121e-17,9.714451465470121e-17,1.722840100788067e-18,2.709976945689684e-15,6.118526015406485e-15,0.0,1.6524249668839537e-14,6.6918110887393955e-15,1.6524249668839537e-14,1.6524249668839537e-14,-5.873529702648582e-16,5.5994072427829655e-16,1.6019789207317476e-15,0.0,5.163828021512355e-15,1.6970179955363342e-15,5.163828021512355e-15,5.163828021512355e-15,3.9189939569689045e-16,2.261191879732558e-15,2.0579165293473576e-15,0.0,7.0599211231614235e-15,3.0574514155959266e-15,7.0599211231614235e-15,7.0599211231614235e-15,-1.2520640267354994e-16,4.2601581177476934e-16,9.292200555743406e-16,0.0,2.581914010756178e-15,1.0222227661149484e-15,2.581914010756178e-15,2.581914010756178e-15,9.987523658374202e-17,1.7471473191133964,0.45253724282397706,0.1257825679058212,2.2677652856393027,1.804802956233133,2.2677652856393027,2.1419827177334816,-0.0030156043994142606,1.7471473191133964,2.2677652856393027
