timestamp,simulation_time,engine_id,operating_mode,obs_rpm,obs_mean_torque,obs_instant_torque,obs_load_torque,obs_friction_torque,obs_net_torque,obs_cylinder_1_torque,obs_cylinder_2_torque,obs_cylinder_3_torque,obs_cylinder_4_torque,obs_cht,obs_egt,obs_oil_temperature,obs_oil_pressure,obs_oil_pressure_psi,obs_fuel_flow,obs_fuel_flow_lph,obs_fuel_pressure,obs_vibration,exp_rpm,exp_crank_angle,exp_mean_torque,exp_instant_torque,exp_load_torque,exp_friction_torque,exp_net_torque,exp_cylinder_1_torque,exp_cylinder_2_torque,exp_cylinder_3_torque,exp_cylinder_4_torque,exp_cht,exp_egt,exp_oil_temperature,exp_oil_pressure,exp_oil_pressure_psi,exp_fuel_flow,exp_fuel_flow_lph,exp_fuel_pressure,exp_vibration,res_signed_rpm,res_signed_mean_torque,res_signed_instant_torque,res_signed_load_torque,res_signed_friction_torque,res_signed_net_torque,res_signed_cylinder_1_torque,res_signed_cylinder_2_torque,res_signed_cylinder_3_torque,res_signed_cylinder_4_torque,res_signed_cht,res_signed_egt,res_signed_oil_temperature,res_signed_oil_pressure,res_signed_oil_pressure_psi,res_signed_fuel_flow,res_signed_fuel_flow_lph,res_signed_fuel_pressure,res_signed_vibration,res_norm_rpm,res_norm_mean_torque,res_norm_instant_torque,res_norm_load_torque,res_norm_friction_torque,res_norm_net_torque,res_norm_cylinder_1_torque,res_norm_cylinder_2_torque,res_norm_cylinder_3_torque,res_norm_cylinder_4_torque,res_norm_cht,res_norm_egt,res_norm_oil_temperature,res_norm_oil_pressure,res_norm_oil_pressure_psi,res_norm_fuel_flow,res_norm_fuel_flow_lph,res_norm_fuel_pressure,res_norm_vibration,ind_thermal_dev,ind_oil_dev,ind_vibration_dev,ind_torque_dev,ind_cylinder_balance_dev,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,911.729956595068,22.48604081632653,38.763463766067794,12.311344529918864,1.884955592153876,24.567163643995055,-0.1838545285435514,-0.2042828094928349,-1.239511984037725,40.39111308814191,25.07229836145782,617.1107142857143,24.999579506279403,367.3392958486187,53.27815679129195,0.0009648312881527,4.824156440763737,322.42705098312484,0.3447732689674109,911.720202809392,54.0,22.48604081632653,38.74303548511851,12.311344529918863,1.8849555921538759,24.546735363045773,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,25.07229836145782,617.1107142857143,24.999579506279403,367.3392958486187,53.278156791291956,0.0009648312881527473,4.824156440763737,322.42705098312484,0.34441577405079843,0.009753785675911786,0.0,0.020428280949282396,1.7763568394002505e-15,2.220446049250313e-16,0.020428280949282396,0.02042828094928356,5.551115123125783e-17,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-4.7271214720367993e-17,0.0,0.0,0.00035749491661246635,0.0009451342709216846,0.0,0.005938453764326277,1.2909570053780887e-15,3.227392513445222e-16,0.009897422940543793,0.005938453764326616,1.613696256722611e-17,-6.454785026890444e-17,0.0,0.0,0.0,0.0,0.0,-1.2909570053780885e-14,-3.4354080465383705e-13,0.0,0.0,0.025980735218929237,0.0,0.0,0.025980735218929237,3.227392513445222e-16,1.829551178700298,CYLINDER,CYLINDER_1,0.2,0.8,True
0.01,0.01,AEROTWIN-4-001,IDLE,919.8059472889933,22.551983886955583,31.458188453890735,12.634350341762786,1.909522755797871,16.914315356330082,-0.1843937044820926,-0.2048818938689918,-1.4554641118247702,33.30292816406659,25.14499963832864,614.2986878385407,24.999162229724252,367.9426240577347,53.36566230808573,0.0009674692694131,4.837346347065834,322.42705098312484,0.2160371698856857,919.7866852581626,108.70321216856351,22.551929255025392,31.43798367767902,12.634080015916153,1.9095023275169214,16.894401334245945,-0.20488139754488222,-0.20488139754488222,-1.4554605859791439,33.30284748809344,25.144998716542478,614.2986836583468,24.99916222714526,367.94212302093996,53.36558963871109,0.0009674670721207087,4.837335360603544,322.42705098312484,0.21568432457861159,0.019262030830645926,5.463193019039636e-05,0.020204776211713238,0.00027032584663366777,2.0428280949502664e-05,0.019914022084137173,0.020487693062789608,-4.96324109588997e-07,-3.525845626350943e-06,8.06759731517559e-05,9.217861602905941e-07,4.180193855063408e-06,2.5789930191422172e-09,0.0005010367947306804,7.266937463867862e-05,2.197292391331422e-09,1.0986462290141219e-05,0.0,0.00035284530707410666,0.0018664758556827447,3.970343763836944e-05,0.005873481456893382,0.00019645773737911898,2.969226882195154e-05,0.00964826651363235,0.005955724727555118,-1.4428026441540608e-07,-1.0249551239392275e-06,2.3452317776673223e-05,6.69902732769327e-07,1.2151726322858741e-06,3.748536365032292e-09,1.4565023102636057e-07,0.00013203011380573873,1.596869470444347e-05,1.9960868986448427e-05,0.0,0.025642827548990308,1.2151726322858741e-06,1.4565023102636057e-07,0.025642827548990308,3.970343763836944e-05,1.868623180177421,CYLINDER,CYLINDER_1,0.2,0.8,True
0.02,0.02,AEROTWIN-4-001,IDLE,913.919266326525,22.597103177532905,2.456569963300701,12.859168669291014,1.926437071154201,-12.329035777144512,-0.1847626171761979,-0.2052917968624421,-0.4271807392779343,3.2738051166172757,25.217746608227376,611.5604231914153,24.99874726243421,368.35710851694694,53.42577830508095,0.000969290711574,4.846453557870197,322.42705098312484,0.4128190412164292,913.8907111511512,163.89041328405327,22.59699583723367,2.43652753204661,12.858630096757178,1.9263967288511674,-12.348499293561733,-0.20529082168953028,-0.20529082168953028,-0.4271787100926878,3.2737895654548947,25.217743880749786,611.5604108605702,24.998747254674214,368.356120799028,53.42563504844943,0.0009692863622438738,4.846431811219369,322.42705098312484,0.4131674714188739,0.028555175373753627,0.00010734029923398225,0.020042431254090776,0.0005385725338360459,4.0342303033513716e-05,0.019463516417221882,0.02052820451333237,-9.751729118101515e-07,-2.02918524649931e-06,1.555116238094456e-05,2.7274775895591574e-06,1.2330845152064285e-05,7.7599970893516e-09,0.0009877179189174967,0.00014325663151737444,4.3493301261953235e-09,2.1746650827658698e-05,0.0,-0.0003484302024446828,0.002766974357921863,7.800893839678941e-05,0.005826288155258946,0.0003914044577296844,5.863706836266527e-05,0.009429998264157887,0.005967501312015224,-2.8348049761923005e-07,-5.898794321218924e-07,4.520686738646674e-06,1.982178480784271e-06,3.5845480093210125e-06,1.1279065536848253e-08,2.8712730201090016e-07,0.0002602773101696482,3.1608503824093915e-05,3.951063013746128e-05,0.0,-0.025321962386968225,3.5845480093210125e-06,2.8712730201090016e-07,0.025321962386968225,7.800893839678941e-05,1.5384961225183915,CYLINDER,CYLINDER_1,0.2,0.8,True
0.03,0.03,AEROTWIN-4-001,IDLE,920.4730634327484,22.56423794085126,28.335448760574295,12.695100163844227,1.9141080353770563,13.726240561353016,-0.8656655452938903,-0.2049932203838698,29.611100746635927,-0.2049932203838698,25.289223930557217,608.8880922971985,24.998330875111662,368.05505839298377,53.38196955920158,0.0009679626244906,4.839813122453341,322.42705098312484,0.1612237210842896,920.3975271279221,218.72385595312232,22.564078219973208,28.23619860935717,12.694306865876573,1.9140482295576056,13.627843513922992,-0.9618437974260057,-0.20499176934008806,29.610891144564555,-0.20499176934008806,25.289218563447868,608.8880680366922,24.998330859761708,368.0535922584802,53.38175691398545,0.0009679561876554297,4.839780938277149,322.42705098312484,0.1594889994500768,0.0755363048263007,0.00015972087805238289,0.09925015121712377,0.0007932979676539276,5.980581945075336e-05,0.09839704743002464,0.0961782521321154,-1.4510437817416566e-06,0.00020960207137221687,-1.4510437817416566e-06,5.367109348952681e-06,2.426050627946097e-05,1.534995419660845e-08,0.0014661345035733575,0.0002126452161306247,6.436835170344629e-09,3.2184176192551206e-05,0.0,0.001734721634212788,0.007319409382393478,0.00011607621951481311,0.02885178814451272,0.0005765246857950053,8.692706315516475e-05,0.04767298809594216,0.027958794224452146,-4.218150528318769e-07,6.093083470122583e-05,-4.218150528318769e-07,3.9005155152272384e-06,7.052472755657258e-06,2.2310979936930884e-08,4.262018905736504e-07,0.00038634668628383833,4.677932536587665e-05,5.8474157326582835e-05,0.0,0.1260698862073247,7.052472755657258e-06,4.262018905736504e-07,0.1260698862073247,0.00011607621951481311,1.8364139900709229,CYLINDER,CYLINDER_1,0.2,0.8,True
0.04,0.04,AEROTWIN-4-001,IDLE,932.3540446331116,22.600819966026368,39.68913152295321,12.877828409348496,1.9278342759384095,24.883468837666307,-1.3826458013702256,-0.2053255634112951,41.48242845114602,-0.2053255634112951,25.36060697632812,606.2853784455253,24.99791639792226,368.39131432934545,53.43073944769961,0.0009694413598687,4.847206799343699,322.42705098312484,0.3594201950279169,932.2075952274379,273.94770758079767,22.600399199856536,39.53833978255651,12.875714922929404,1.9276760730715286,24.73494878655558,-1.5362445113813115,-0.2053217408043714,41.4816561604698,-0.2053217408043714,25.36059463442855,606.2853224188297,24.99791636220934,368.38744151859504,53.43017774297399,0.0009694243008088881,4.84712150404444,322.42705098312484,0.35678700029451316,0.14644940567370668,0.0004207661698316656,0.15079174039669851,0.0021134864190912594,0.0001582028668809521,0.14852005111072586,0.15359871001108583,-3.8226069236924065e-06,0.0007722906762239745,-3.8226069236924065e-06,1.2341899569889847e-05,5.6026695688160544e-05,3.5712918844410524e-08,0.003872810750408462,0.0005617047256194496,1.7059059811887906e-08,8.529529925827006e-05,0.0,0.002633194733403732,0.014190833883111112,0.000305789367610222,0.04383480825485422,0.0015359639673628335,0.00022994602744324426,0.07195738910403383,0.044650787793920295,-1.111222942933839e-06,0.00022450310355348095,-1.111222942933839e-06,8.969403757187387e-06,1.6286830141907133e-05,5.190831227385249e-08,1.1258170786071109e-06,0.0010205391090469648,0.0001239757253770923,0.00015496965708261269,0.0,0.19136589632294562,1.6286830141907133e-05,1.1258170786071109e-06,0.19136589632294562,0.000305789367610222,1.8370365758280351,CYLINDER,CYLINDER_1,0.2,0.8,True
0.05,0.05,AEROTWIN-4-001,IDLE,928.7453825458928,22.666751104182175,7.607167880107861,13.212414336995057,1.9527177447760755,-7.557964201663271,-0.6971595240706798,-0.2059245393824563,8.716176482943453,-0.2059245393824563,25.43238493650495,603.7528242892299,24.997505319876204,368.9996751473125,53.518974884015904,0.0009721290942682,4.86064547134143,322.42705098312484,0.3241870010891828,928.5674518115385,329.88016329444395,22.66594144258035,7.536776465605339,13.208263986015696,1.9524110218580841,-7.623898542268441,-0.774594023745481,-0.20591718371019238,8.715865139099753,-0.20591718371019238,25.432359112212716,603.7527068991707,24.99750524371725,368.9921857399031,53.517888635344065,0.0009720959095849927,4.860479547924964,322.42705098312484,0.32540133812481437,0.17793073435427686,0.0008096616018242742,0.07039141450252195,0.00415035097936034,0.0003067229179913866,0.06593434060517023,0.0774344996748012,-7.355672263925639e-06,0.00031134384370012924,-7.355672263925639e-06,2.5824292233522783e-05,0.00011739005924482626,7.615895469825773e-08,0.007489407409366322,0.0010862486718394848,3.318468320728969e-08,0.00016592341646592956,0.0,-0.001214337035631563,0.017241350228127603,0.0005884168617908968,0.02046262049491917,0.0030162434443025718,0.0004458181947549223,0.03194493246374526,0.022510028975232906,-2.1382768209086157e-06,9.050693130817709e-05,-2.1382768209086157e-06,1.8767654239478763e-05,3.412501722233321e-05,1.1069615508467691e-07,2.177153316676256e-06,0.001973562267150226,0.00024116775586693084,0.00030145969561397074,0.0,-0.0882512380546194,3.412501722233321e-05,2.177153316676256e-06,0.0882512380546194,0.0005884168617908968,2.0714120043062203,CYLINDER,CYLINDER_1,0.2,0.8,True
0.06,0.06,AEROTWIN-4-001,IDLE,928.7016040279664,22.6467781898767,14.963805638895463,13.110335371856287,1.9451597805744127,-0.0916895135352382,16.04255775624156,-0.6672659413332884,-0.2057430880064044,-0.2057430880064044,25.50311284359712,601.2820374173759,24.997093402928,368.8150599033578,53.492198658263206,0.0009713117859232,4.856558929616016,322.42705098312484,0.1950140766087061,929.3651596357652,385.59421040313623,22.645792206062744,16.720814932643915,13.105312449126995,1.9447871233158156,1.6707153602011044,17.824288115099698,-0.667236890250956,-0.20573413046935846,-0.20573413046935846,25.503070877361225,601.2818467060392,24.99709327796713,368.8059534524486,53.49087787683624,0.0009712715086430308,4.856357543215154,322.42705098312484,0.16424511264275327,-0.6635556077987985,0.0009859838139547605,-1.7570092937484514,0.0050229227292923895,0.00037265725859714216,-1.7624048737363427,-1.7817303588581375,-2.905108233242082e-05,-8.957537045939379e-06,-8.957537045939379e-06,4.196623589436399e-05,0.0001907113366996782,1.2496087009594703e-07,0.009106450909200703,0.0013207814269691198,4.0277280169182146e-08,0.00020138640086209136,0.0,0.030768963965952828,-0.06429802401151148,0.0007165580043275874,-0.5107585156245498,0.0036503798904741194,0.0005416529921470089,-0.8538783302986155,-0.5179448717610864,-8.445082073378145e-06,-2.603935187773075e-06,-2.603935187773075e-06,3.049871794648545e-05,5.543934206385994e-05,1.8162917165108575e-07,2.647224101511832e-06,0.0023996755577200568,0.00029271279192719573,0.0003658909899383926,0.0,2.236116567293083,5.543934206385994e-05,2.647224101511832e-06,2.236116567293083,0.0007165580043275874,1.8992052381806528,CYLINDER,CYLINDER_1,0.2,0.8,True
0.07,0.07,AEROTWIN-4-001,IDLE,940.2122059344086,22.64653560633628,39.16191577977251,13.109099430261008,1.9450680910608773,24.10774825845062,41.09887739727767,-1.5254798491733306,-0.205740884165916,-0.205740884165916,25.573132166552536,598.8730014550964,24.996681628940912,368.812819362021,53.4918736946288,0.0009713018758148,4.856509379074197,322.42705098312484,0.3495802142921639,943.0487893538547,441.3561199812821,22.650211745457526,43.733223881185474,13.127838977980572,1.9464578386760167,28.658927064528882,45.672832050620634,-1.5257274753996857,-0.20577428142041312,-0.20577428142041312,25.573151394401528,598.8730998925179,24.996681686357924,368.8467772174007,53.49679887405736,0.0009714520974429565,4.857260487214782,322.42705098312484,0.4295288707419102,-2.836583419446015,-0.0036761391212465355,-4.571308101412967,-0.018739547719563987,-0.0013897476151394361,-4.551178806078262,-4.573954653342966,0.0002476262263551021,3.339725449713615e-05,3.339725449713615e-05,-1.9227848991221208e-05,-9.843742145676515e-05,-5.7417011589677713e-08,-0.033957855379696866,-0.004925179428560966,-1.5022162815655875e-07,-0.0007511081405855435,0.0,-0.0799486564497463,-0.2748627344424433,-0.0026716127334640515,-1.3288686341316762,-0.01361885735433429,-0.00201998199874918,-2.205028491316987,-1.329637980622955,7.198436812648316e-05,9.708504214283765e-06,9.708504214283765e-06,-1.3973727464550294e-05,-2.861552949324568e-05,-8.345495870592689e-08,-9.871469587121181e-06,-0.008948363787356403,-0.0010917269488122,-0.0013646586856568737,0.0,-5.810222125708306,2.861552949324568e-05,9.871469587121181e-06,5.810222125708306,0.0026716127334640515,1.8470945299279475,CYLINDER,CYLINDER_1,0.2,0.8,True
0.08,0.08,AEROTWIN-4-001,IDLE,938.6271257961268,22.710084898747297,12.085461090341786,13.436069329540866,1.969175839319328,-3.319784078518407,13.538379248096202,-1.0402817150091532,-0.2063182213726322,-0.2063182213726322,25.643503948551707,596.5291245069766,24.996273208163135,369.4011968257388,53.577210785211506,0.0009739116963558,4.869558481779243,322.42705098312484,0.2467553941024602,942.096555814682,497.9390473425134,22.725673733683106,13.498027320704526,13.517263815742046,1.9751167657405455,-1.9943532607780652,15.052969298629453,-1.040995793358676,-0.20645984394742964,-0.20645984394742964,25.643782500462294,596.5304361620708,24.996274064680602,369.5459701972491,53.59820842546862,0.0009745561191272386,4.872780595636193,322.42705098312484,0.22237370225694275,-3.4694300185551583,-0.015588834935808649,-1.4125662303627404,-0.08119448620118064,-0.005940926421217574,-1.325430817740342,-1.5145900505332506,0.000714078349522751,0.00014162257479743978,0.00014162257479743978,-0.0002785519105863443,-0.0013116550942413596,-8.56517466729656e-07,-0.14477337151032543,-0.02099764025711437,-6.44422771438574e-07,-0.0032221138569505925,0.0,0.024381691845517445,-0.3361850793173603,-0.011329095156837677,-0.4106297181287036,-0.059007620785741725,-0.00863506747269996,-0.6421660938664446,-0.4402878053875728,0.0002075809155589392,4.116935313879063e-05,4.116935313879063e-05,-0.00020243598153077343,-0.0003812950855352789,-1.2449381783861275e-06,-4.208528241579227e-05,-0.0381497824438851,-0.004683305024989636,-0.005854131280796859,0.0,1.7719252794707443,0.0003812950855352789,4.208528241579227e-05,1.7719252794707443,0.011329095156837677,2.0128444997964543,CYLINDER,CYLINDER_1,0.2,0.8,True
0.09,0.09,AEROTWIN-4-001,IDLE,934.6106325872328,22.701361514312428,6.944536803434425,13.390804453696909,1.9658560552408095,-8.41212370550329,-0.1856150734850656,7.7125348953302595,-0.2062389705389618,-0.3761440478718066,25.71302402303801,594.2431651625005,24.99586449772874,369.320259565504,53.56547180686157,0.0009735518127588,4.8677590637940344,322.42705098312484,0.3365324432315523,938.166380237605,554.4648406913943,22.720443766992922,7.231761701597502,13.489979769292873,1.9731224124797675,-8.231340480175138,-0.2064123303678826,7.719017878282053,-0.2064123303678826,-0.37646022607817664,25.713614984153104,594.2459309247968,24.995866329440815,369.49737988367616,53.59116098356862,0.0009743397320705444,4.871698660352722,322.42705098312484,0.33191984537476127,-3.5557476503722683,-0.01908225268049435,-0.2872248981630774,-0.09917531559596426,-0.007266357238957966,-0.1807832253281525,0.020797256882817,-0.0064829829517938364,0.00017335982892077717,0.00031617820637003247,-0.0005909611150940464,-0.0027657622962351525,-1.8317120762390005e-06,-0.17712031817217166,-0.025689176707054173,-7.879193117444911e-07,-0.003939596558687697,0.0,0.004612597856791023,-0.3445491909275454,-0.013867916192219727,-0.08349560993112715,-0.07207508400869495,-0.010561565754299366,-0.08758877196131418,0.0060457142101212205,-0.001884588067381929,5.039529910487708e-05,9.191226929361408e-05,-0.0004294775545741615,-0.0008040006675102187,-2.6623722038357557e-06,-5.148846458493362e-05,-0.04667364954043271,-0.0057261577888407765,-0.007157697235987819,0.0,0.33521786749934757,0.0008040006675102187,5.148846458493362e-05,0.33521786749934757,0.013867916192219727,1.9879042474170465,CYLINDER,CYLINDER_1,0.2,0.8,True
