timestamp,simulation_time,engine_id,operating_mode,throttle,rpm,crank_angle,mean_torque,instant_torque,load_torque,friction_torque,net_torque,cylinder_1_torque,cylinder_2_torque,cylinder_3_torque,cylinder_4_torque,cht,egt,oil_temperature,oil_pressure,oil_pressure_psi,fuel_flow,fuel_flow_lph,fuel_pressure,vibration,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.1,0.1,AEROTWIN-4-001,IDLE,0.15,952.0407674189055,610.7548235056506,22.69882416932945,44.401000977736274,13.377661344514145,1.9648910719995922,29.058448561222537,-0.2062159190837942,46.27362212547873,-0.2062159190837942,-1.4601893095748704,25.7823892979346,592.0168539574929,24.995457644307212,369.2967278791368,53.56205881813425,0.0009734472326035711,4.867236163017855,322.42705098312484,0.44056551647783126,NONE,NONE,0.0,1.0,False
0.11,0.11,AEROTWIN-4-001,IDLE,0.15,953.8110271315344,667.877269550785,22.7749028431156,19.477839995392262,13.776267202737397,1.9939495205608149,3.7076232720940503,-0.20690708412038167,21.11653539499817,-0.20690708412038167,-1.224881231365145,25.85172008443908,589.8494500803065,24.99505305424132,370.00432825832667,53.664687761931184,0.0009766022479077482,4.883011239538741,322.42705098312484,0.11879715031876144,NONE,NONE,0.0,1.0,False
0.12,0.12,AEROTWIN-4-001,IDLE,0.15,946.8168868081035,5.105931178676997,22.78456103346017,1.1767109378110496,13.82754703282256,1.997657143832909,-14.648493238844418,-0.20699482754637302,-0.20699482754637302,-0.13816501900349062,1.7288656119072863,25.920505357910535,587.7369899827838,24.994649129846877,370.09446344595887,53.677760789274984,0.0009770056599017337,4.885028299508669,322.42705098312484,0.4392772396388928,NONE,NONE,0.0,1.0,False
0.13,0.13,AEROTWIN-4-001,IDLE,0.15,959.7262231793475,61.91494438716321,22.746337949791297,42.64575978504038,13.625500263366542,1.9830086505940645,27.037250871079777,-0.20664757571208442,-0.20664757571208442,-1.3673606962400071,44.426415632704554,25.98796910664652,585.6743438989892,24.99424335335574,369.7381515293557,53.6260820215147,0.0009754129413702253,4.877064706851127,322.42705098312484,0.40921697049006295,NONE,NONE,0.0,1.0,False
0.14,0.14,AEROTWIN-4-001,IDLE,0.15,963.9598367828189,119.49851777792406,22.816753025034668,24.876491380579708,13.999585882579,2.010045901465144,8.866859596535564,-0.20728728767911603,-0.20728728767911603,-1.3531223404811497,26.644188296419088,26.055892730413966,583.6687965400199,24.993841459058554,370.39540150546696,53.72140824354992,0.0009783550257327742,4.8917751286638715,322.42705098312484,0.09732388355009651,NONE,NONE,0.0,1.0,False
0.15,0.15,AEROTWIN-4-001,IDLE,0.15,956.252464369872,177.3361079848932,22.839717659334585,0.0,14.123370272934716,2.01891276106168,-16.142283033996396,-0.20749591844929394,-0.20749591844929394,-0.07232831168331871,0.21853659777652398,26.123495679127775,581.7152022708549,24.99344096201007,370.6105605732397,53.75261448442154,0.0009793221011612971,4.8966105058064855,322.42705098312484,0.46107324557219637,NONE,NONE,0.0,1.0,False
0.16,0.16,AEROTWIN-4-001,IDLE,0.15,967.5953933607245,234.7112558470855,22.79786290601597,39.6577708245024,13.898425421239253,2.0027704780276836,23.756574925235462,-1.2679379643796838,-0.2071156733599784,41.33994013560204,-0.2071156733599784,26.189730217259086,579.8071446988134,24.993038365430408,370.2187176877059,53.69578237598949,0.0009775623375177993,4.8878116875889965,322.42705098312484,0.35624535317286093,NONE,NONE,0.0,1.0,False
0.17,0.17,AEROTWIN-4-001,IDLE,0.15,973.8193424877007,292.766979448729,22.859387773509855,29.292038842888974,14.230103220852898,2.026527052952919,13.035408569083156,-1.4362044546646582,-0.2076746189248286,31.143592535403286,-0.2076746189248286,26.25627784245217,577.9516498213549,24.992639254823523,370.7951746167192,53.779390536059715,0.0009801534300881735,4.900767150440868,322.42705098312484,0.17403556732947617,NONE,NONE,0.0,1.0,False
0.18,0.18,AEROTWIN-4-001,IDLE,0.15,966.2825471739995,351.19613999799105,22.892954136630454,0.6682943631343616,14.41375909436817,2.039562461522002,-15.785027192755813,-0.23873830656212297,-0.2079795650475695,1.3229917997916236,-0.2079795650475695,26.322681711918896,576.1452097226014,24.992242156310745,371.11090599085884,53.82518358310219,0.0009815784829071746,4.9078924145358735,322.42705098312484,0.450543678017445,NONE,NONE,0.0,1.0,False
0.19,0.19,AEROTWIN-4-001,IDLE,0.15,975.9605499717778,409.17309282843104,22.852290019410088,36.48485332926544,14.191514234321426,2.0237774343292463,20.26956166061477,38.078294523260645,-1.1782209205248633,-0.20761013673516998,-0.20761013673516998,26.387748712463896,574.3807005711824,24.991842966306823,370.7285241439166,53.769723684785376,0.0009798531344712262,4.899265672356131,322.42705098312484,0.3000029431588736,NONE,NONE,0.0,1.0,False
0.2,0.2,AEROTWIN-4-001,IDLE,0.15,983.6056960448901,467.73072582673774,22.904470294103326,32.5332174306864,14.477213942089582,2.044046995989861,16.011956492606956,34.43588457265622,-1.486498766234486,-0.20808418786767097,-0.20808418786767097,26.452977519227858,572.6644518640336,24.991446823296794,371.2194327533438,53.84092408767948,0.0009820692754976702,4.910346377488351,322.42705098312484,0.23016632789144312,NONE,NONE,0.0,1.0,False
0.21,0.21,AEROTWIN-4-001,IDLE,0.15,976.4084942929844,526.7470675894311,22.94545662061567,1.691190458247013,14.70491560589146,2.0600589524824677,-15.073784100126915,2.466518840189961,-0.35841529512225956,-0.20845654341034403,-0.20845654341034403,26.51818503584484,570.9943858657377,24.991053154777276,371.60653817464794,53.89706908377459,0.000983823862950379,4.919119314751895,322.42705098312484,0.43379635374298553,NONE,NONE,0.0,1.0,False
0.22,0.22,AEROTWIN-4-001,IDLE,0.15,984.6983196723286,585.3315772470102,22.906877449202323,33.89766127687715,14.490506434301496,2.044985168382341,17.362169674193318,-0.20810605656436704,35.42389084543971,-0.20810605656436704,-1.110017455433822,26.582101172523014,569.3629870023627,24.99065745648961,371.2421307143136,53.844216154542615,0.0009821719847016637,4.910859923508319,322.42705098312484,0.25401267879321754,NONE,NONE,0.0,1.0,False
0.23,0.23,AEROTWIN-4-001,IDLE,0.15,993.201997820403,644.4134764273499,22.9512974416389,34.61001242447527,14.737603220763443,2.0623473380565343,17.810061865655296,-0.20850960652350461,36.541631825231256,-0.20850960652350461,-1.514600187708975,26.646055845508133,567.7759258928775,24.99026443356148,371.66181299613913,53.90508603333403,0.000984074905714419,4.920374528572095,322.42705098312484,0.26590054216819375,NONE,NONE,0.0,1.0,False
0.24,0.24,AEROTWIN-4-001,IDLE,0.15,986.2179939868092,704.0055962965741,22.996611531555562,2.446138887030693,14.993244911282863,2.0801573999221894,-14.627263424174359,-0.20892127924407825,3.2957331435714505,-0.20892127924407825,-0.431751698052601,26.710060327164705,566.2321857446215,24.989874188119238,372.0915882909075,53.967419782536645,0.0009860311119741715,4.930155559870858,322.42705098312484,0.42171225342377017,NONE,NONE,0.0,1.0,False
0.25,0.25,AEROTWIN-4-001,IDLE,0.15,993.6176581588421,43.178675935782735,22.95941414095075,32.34647762842623,14.783127090667929,2.065530136498015,15.497820401260284,-0.2085833457003022,-0.2085833457003022,-1.0704639469627508,33.834108266789585,26.77280772322834,564.7240459555717,24.989481940663495,371.73867152863005,53.916233441169446,0.0009844241848729486,4.9221209243647435,322.42705098312484,0.2261833163164948,NONE,NONE,0.0,1.0,False
0.26,0.26,AEROTWIN-4-001,IDLE,0.15,1002.4705582994701,102.79573542531325,22.998819950047807,35.62829569678513,15.005797043378427,2.081027956899275,18.541470696507425,-0.20894134244407936,-0.20894134244407936,-1.5281434504524016,37.57432183212569,26.835516109261828,563.2567809458933,24.98909213565674,372.1125768241467,53.97046391742059,0.0009861268394678866,4.930634197339433,322.42705098312484,0.283104920065108,NONE,NONE,0.0,1.0,False
0.27,0.27,AEROTWIN-4-001,IDLE,0.15,995.4959375559575,162.94396892328146,23.045711048064174,2.7663424235195975,15.274384522186768,2.0995694275957826,-14.607611526262954,-0.20936734208186497,-0.20936734208186497,-0.460566426914685,3.6456435345980123,26.89830093137934,561.8299916615172,24.98870525919994,372.5591834401404,54.03523884779108,0.0009881680513755852,4.940840256877926,322.42705098312484,0.4171944270959454,NONE,NONE,0.0,1.0,False
0.28,0.28,AEROTWIN-4-001,IDLE,0.15,1002.5975670692343,222.6737251766389,23.008791719471873,32.02116279621864,15.062582908531306,2.0849618160695194,14.873618071617816,-1.0626492393287474,-0.20903193469596587,33.50187590493932,-0.20903193469596587,26.959846075653957,560.4358829860746,24.98831634864856,372.20739759561525,53.98421653247284,0.0009865595362127599,4.9327976810638,322.42705098312484,0.2198513366392776,NONE,NONE,0.0,1.0,False
0.29,0.29,AEROTWIN-4-001,IDLE,0.15,1011.337232720426,282.829579200793,23.046381763528597,35.68240353744588,15.278255166894834,2.0998354341411374,18.304312936409907,-1.5310979700591483,-0.20937343544621317,37.63224837839745,-0.20937343544621317,27.021326399567922,559.0796705830238,24.98792982324887,372.5655849596618,54.03616731137943,0.000988197368550339,4.940986842751696,322.42705098312484,0.2834389755108154,NONE,NONE,0.0,1.0,False
0.3,0.3,AEROTWIN-4-001,IDLE,0.15,1004.1457502317595,343.5098131640185,23.09239807108696,2.6021119428066686,15.545777898938837,2.1181397470775476,-15.061805703209716,-0.44662161810743034,-0.209791487724393,3.468316536362885,-0.209791487724393,27.082871232139308,557.7611090610427,24.987546232419493,373.00569497901193,54.09999998836593,0.0009902169352599686,4.951084676299843,322.42705098312484,0.42110412559127175,NONE,NONE,0.0,1.0,False
0.31,0.31,AEROTWIN-4-001,IDLE,0.15,1011.5468598320882,403.7585581779241,23.05455292820623,32.92940174784944,15.325476107271292,2.103077941374338,15.50084769920381,34.43473505188794,-1.0864379651706888,-0.20944766943390405,-0.20944766943390405,27.143175930271358,556.4724295131874,24.98716050560993,372.6436037435609,54.047482999758586,0.0009885548066560577,4.942774033280289,322.42705098312484,0.2351564913361052,NONE,NONE,0.0,1.0,False
0.32,0.32,AEROTWIN-4-001,IDLE,0.15,1019.7263453278479,464.45136976784937,23.09349849712037,34.801876287789185,15.552223136300166,2.1185787890735415,17.13107436241548,36.74520419340556,-1.523724935707599,-0.2098014849543891,-0.2098014849543891,27.20344002577296,555.219138858143,24.98677729259596,373.01624196677636,54.10152970237731,0.000990265429205837,4.951327146029185,322.42705098312484,0.2674259221485756,NONE,NONE,0.0,1.0,False
0.33,0.33,AEROTWIN-4-001,IDLE,0.15,1012.115870837319,525.6349504875202,23.136315265087728,2.001123554578164,15.804754190994503,2.1357098634359573,-15.939340499852296,2.812614841073906,-0.39111034684785123,-0.21019046982394535,-0.21019046982394535,27.263721202088245,554.0006859632584,24.986396873272447,373.4274369351682,54.16116859820293,0.0009921595538924903,4.960797769462451,322.42705098312484,0.43259861190561966,NONE,NONE,0.0,1.0,False
0.34,0.34,AEROTWIN-4-001,IDLE,0.15,1020.3482224659889,586.3619027377594,23.096484707984775,34.931292252435384,15.56972479723402,2.119770522936105,17.24179693226526,-0.20982861429877225,36.489867448792715,-0.20982861429877225,-1.1389179677597845,27.322746760020834,552.8094327588216,24.986014151258566,373.04486846543676,54.10568163249002,0.0009903970734844525,4.951985367422263,322.42705098312484,0.2696525426727932,NONE,NONE,0.0,1.0,False
0.35000000000000003,0.35000000000000003,AEROTWIN-4-001,IDLE,0.15,1027.509388047841,647.5827960857187,23.13956092509335,32.959359477433665,15.824037035507754,2.13701231986837,14.998310122057541,-0.2102199562306464,34.882790221342795,-0.2102199562306464,-1.502990831447835,27.381798552878596,551.6514890351935,24.98563424431545,373.4586725871864,54.165698954700346,0.0009923037152293804,4.9615185761469025,322.42705098312484,0.2345947664425617,NONE,NONE,0.0,1.0,False
0.36,0.36,AEROTWIN-4-001,IDLE,0.15,1019.3454298348985,709.2333593685892,23.176837729844532,1.1003904219262992,16.046933889265578,2.1520106299904276,-17.098554097329707,-0.21055861124180156,1.8165150477877245,-0.21055861124180156,-0.2950074033778221,27.44078533122853,550.5255629756199,24.985256833407497,373.8180900451136,54.21782814396319,0.0009939653378607336,4.969826689303668,322.42705098312484,0.4492656916746072,NONE,NONE,0.0,1.0,False
0.37,0.37,AEROTWIN-4-001,IDLE,0.15,1028.7987209450982,50.39408515868308,23.134326542623892,37.7267874448597,15.792948766266823,2.134912075893098,19.79892660269978,-0.21017240253430852,-0.21017240253430852,-1.2144509136004373,39.36158316352876,27.498492193194316,549.4242862283015,24.98487690846549,373.4083024259971,54.158393367261766,0.0009920712620691743,4.960356310345872,322.42705098312484,0.31809131197678325,NONE,NONE,0.0,1.0,False
0.38,0.38,AEROTWIN-4-001,IDLE,0.15,1034.473340865494,112.12200841538898,23.183530024861714,30.12683815403357,16.087230982317884,2.1547110024957976,11.88489616921989,-0.2106194098874694,-0.2106194098874694,-1.4633584606287122,32.011435434437225,27.556321706670403,548.3545928101419,24.98450023191647,373.8827480983368,54.22720601868657,0.0009942648058604603,4.971324029302302,322.42705098312484,0.18446822052440467,NONE,NONE,0.0,1.0,False
0.39,0.39,AEROTWIN-4-001,IDLE,0.15,1025.7372223389311,174.19040886731864,23.212914514735246,0.13489947851336836,16.265187435808343,2.1665958986650176,-18.296883855959994,-0.21088636422575913,-0.21088636422575913,-0.16009886841305185,0.7167710753779385,27.613970476473558,547.3140737074021,24.98412558787798,374.16712924535335,54.26845209148756,0.0009955839098254495,4.977919549127248,322.42705098312484,0.4669689581497369,NONE,NONE,0.0,1.0,False
0.4,0.4,AEROTWIN-4-001,IDLE,0.15,1036.57106779164,235.7346422076545,23.167629719829083,40.83028056765463,15.991628696607453,2.1482990148090577,22.69035285623812,-1.3045851350404518,-0.21047495764661514,42.55581561798832,-0.21047495764661514,27.670315952927666,546.2958235314338,24.98374821166344,373.72919218436004,54.204934576035214,0.0009935538737322162,4.967769368661081,322.42705098312484,0.37197969819561955,NONE,NONE,0.0,1.0,False
0.41000000000000003,0.41000000000000003,AEROTWIN-4-001,IDLE,0.15,1040.3223420382176,297.9289062751529,23.22374827951925,26.358859879028127,16.33122010159711,2.1709893676652956,7.85665040976572,-1.3980845382128173,-0.21098478759541942,28.17891399243178,-0.21098478759541942,27.72689094861691,545.3076726864873,24.983374575733944,374.2721768804461,54.28368799038615,0.0009960719856362224,4.980359928181112,322.42705098312484,0.11802134579037721,NONE,NONE,0.0,1.0,False
0.42,0.42,AEROTWIN-4-001,IDLE,0.15,1031.4278965992899,360.34824679744594,23.24308314389385,0.0,16.449636947718574,2.1788460180750615,-18.628482965793637,0.031518328684051154,-0.009625773790628279,-0.2111604423693242,-0.2111604423693242,27.78314025322405,544.3458333016272,24.98300234876413,374.4599231091163,54.310918327900005,0.0009969453856061249,4.984726928030625,322.42705098312484,0.47000624777745514,NONE,NONE,0.0,1.0,False
0.43,0.43,AEROTWIN-4-001,IDLE,0.15,1043.4922226836068,422.23392059340335,23.197158620869015,43.59724340329002,16.169560403512687,2.160217535109268,25.267465464668067,45.41731187242007,-1.398582021246227,-0.21074322394191125,-0.21074322394191125,27.8380972430889,543.4042279962005,24.98262730969102,374.0145470096846,54.24632186919063,0.0009948757565125482,4.9743787825627415,322.42705098312484,0.420028138866448,NONE,NONE,0.0,1.0,False
0.44,0.44,AEROTWIN-4-001,IDLE,0.15,1044.976827379629,484.8434539544198,23.25938269744687,21.844868147909754,16.55003434299712,2.185485000573936,3.109348804338699,23.568167541571288,-1.300682350197525,-0.21130852173200473,-0.21130852173200473,27.893376739952295,542.4913332488742,24.98225645798857,374.6184658375528,54.33391304814698,0.0009976840133639742,4.988420066819871,322.42705098312484,0.08808718035732208,NONE,NONE,0.0,1.0,False
0.45,0.45,AEROTWIN-4-001,IDLE,0.15,1037.2134790672148,547.5420635971975,23.26700436327962,2.5262358742279973,16.597160208542228,2.1885943493782745,-16.259518683692505,-0.21137776359285734,3.1570727676330668,-0.21137776359285734,-0.20808136621935464,27.94816518549097,541.6018971293864,24.981886261185032,374.6926857472112,54.34467775540402,0.000998030133297241,4.990150666486206,322.42705098312484,0.4263345902289388,NONE,NONE,0.0,1.0,False
0.46,0.46,AEROTWIN-4-001,IDLE,0.15,1050.014324237963,609.7748723412304,23.22706292524334,45.33383106949104,16.351468806688295,2.172334830694582,26.810027432108164,-0.21101490072856371,47.24089115696039,-0.21101490072856371,-1.48503028601222,28.001770879366056,540.7313697636091,24.981513607500766,374.3043383304917,54.28835262277786,0.0009962215025837147,4.981107512918574,322.42705098312484,0.4500416482528088,NONE,NONE,0.0,1.0,False
0.47000000000000003,0.47000000000000003,AEROTWIN-4-001,IDLE,0.15,1049.017197718442,672.7757317955082,23.292807940068084,16.868333000017262,16.757565040841836,2.19914485812669,-2.088376898951264,-0.2116121857930289,18.456510360039807,-0.2116121857930289,-1.1649529884364866,28.05575221592027,539.8880916584781,24.981145428339268,374.9443686078475,54.38118133414498,0.0009992054509384072,4.996027254692037,322.42705098312484,0.17592867979094945,NONE,NONE,0.0,1.0,False
0.48,0.48,AEROTWIN-4-001,IDLE,0.15,1044.0051489557159,15.71676365861481,23.287707461358057,8.425599234225565,16.725753134607185,2.1970564812277393,-10.49721038160936,-0.21156584859524682,-0.21156584859524682,-0.42982050975506386,9.278551441171123,28.109066876201833,539.0654681660383,24.98077706319152,374.89456948765843,54.373958569351004,0.0009989727001535479,4.99486350076774,322.42705098312484,0.32356163374350083,NONE,NONE,0.0,1.0,False
0.49,0.49,AEROTWIN-4-001,IDLE,0.15,1056.7200086300188,78.35707259595776,23.262016837928382,45.3828077069814,16.566308606658747,2.18655927084613,26.629939829476527,-0.2113324525619164,-0.2113324525619164,-1.5523810807634406,47.35785369286868,28.161425863902707,538.2612622400112,24.98040715170657,374.6441109701659,54.337632566890925,0.0009978035833493654,4.9890179167468265,322.42705098312484,0.4504601269559304,NONE,NONE,0.0,1.0,False
0.5,0.5,AEROTWIN-4-001,IDLE,0.15,1053.1712750582121,141.7602731137589,23.327017625848086,11.753024459185053,16.972285460999416,2.2131892106756066,-7.43245021248997,-0.2119229764199823,-0.2119229764199823,-0.9837779254624764,13.160648337487494,28.21415050681554,537.4826106877096,24.980041729391235,375.27902299440296,54.42971893706222,0.001000772070048537,5.003860350242686,322.42705098312484,0.26621823359993807,NONE,NONE,0.0,1.0,False
0.51,0.51,AEROTWIN-4-001,IDLE,0.15,1052.0010857082968,204.95054961725162,23.308933178674263,16.61340031825694,16.85848240112909,2.2057567604631165,-2.4508388433352684,-0.6699555979909054,-0.2117586815266763,17.706873279301195,-0.2117586815266763,28.26603305932536,536.7219045383989,24.979675242207882,375.1019727135635,54.404039918429824,0.0009999426992035037,4.9997134960175185,322.42705098312484,0.18075349527698978,NONE,NONE,0.0,1.0,False
0.52,0.52,AEROTWIN-4-001,IDLE,0.15,1063.5238648749448,268.07061475974945,23.30296012366833,43.15759812461375,16.821039950408206,2.2033059216197812,24.133252252585763,-1.5868829824856976,-0.21170441708466828,45.16788994126878,-0.21170441708466828,28.317259625494227,535.9797145330997,24.9793085076057,375.04356451577866,54.39556851023951,0.0009996693612345758,4.998346806172879,322.42705098312484,0.4110076705389705,NONE,NONE,0.0,1.0,False
0.53,0.53,AEROTWIN-4-001,IDLE,0.15,1057.5399763565445,331.8820466522461,23.36156607065058,6.886358839656855,17.1915464719887,2.2274391738723667,-12.532626806204213,-0.7501855120901773,-0.21223684462939768,8.061018041005827,-0.21223684462939768,28.368760673571565,535.2610176118615,24.978945898143348,375.61814294159535,54.478904215963105,0.0010023640400007904,5.011820200003952,322.42705098312484,0.35216612259739266,NONE,NONE,0.0,1.0,False
0.54,0.54,AEROTWIN-4-001,IDLE,0.15,1060.885244485962,395.3344452336388,23.331189888335942,26.21985489090965,16.998635157399647,2.2149065470661626,7.006313186443842,27.563180555949174,-0.9194039032556994,-0.21196088089191328,-0.21196088089191328,28.419258004171276,534.5577235900034,24.978581370482154,375.31991517546214,54.43564985721868,0.001000963798134241,5.004818990671206,322.42705098312484,0.11424621878902606,NONE,NONE,0.0,1.0,False
0.55,0.55,AEROTWIN-4-001,IDLE,0.15,1069.950913404347,458.98755990279653,23.348187131589732,38.315352711232485,17.10634726839626,2.2219128602526066,18.98709258258362,40.310915860748324,-1.571332552162964,-0.21211529867643478,-0.21211529867643478,28.469438519454055,533.873445605033,24.97821815179436,375.48667965025845,54.459837043114184,0.0010017463670882476,5.008731835441238,322.42705098312484,0.32570675481070377,NONE,NONE,0.0,1.0,False
0.56,0.56,AEROTWIN-4-001,IDLE,0.15,1061.8787371866063,523.1846147070573,23.39405123056505,2.734530570951718,17.39995695420706,2.24089995283519,-16.906326336090533,3.6207179718771885,-0.46112346460732356,-0.21253196815907366,-0.21253196815907366,28.519713430006885,533.2101598563662,24.977858245174666,375.93808359367466,54.52530776825939,0.0010038700544968782,5.019350272484391,322.42705098312484,0.4255595089770471,NONE,NONE,0.0,1.0,False
0.5700000000000001,0.5700000000000001,AEROTWIN-4-001,IDLE,0.15,1069.6826151502164,586.8973389382537,23.353227448358417,35.70679902286367,17.138401609705355,2.2239936264990994,16.344403786659218,-0.2121610893106621,37.29291088443045,-0.2121610893106621,-1.1617896829454506,28.56885325304601,532.5599967473228,24.977495674982674,375.5361858436228,54.46701732238736,0.001001978890568517,5.009894452842586,322.42705098312484,0.2799946836047279,NONE,NONE,0.0,1.0,False
0.58,0.58,AEROTWIN-4-001,IDLE,0.15,1075.148818416456,651.0782958472666,23.392698045525215,31.079959087441758,17.39123170765829,2.2403380302857587,11.44838934949771,-0.21251967464577984,32.99224805245927,-0.21251967464577984,-1.4872496157259507,28.618001796743005,531.9294322351327,24.977135980109583,375.9247353182453,54.52337176108767,0.0010038071430203725,5.019035715101863,322.42705098312484,0.19853793636196324,NONE,NONE,0.0,1.0,False
0.59,0.59,AEROTWIN-4-001,IDLE,0.15,1065.6848855114436,715.587224952254,23.420217206803553,0.0,17.5694283060003,2.2517864196352564,-19.821214725635556,-0.21276968271197277,0.4782160369110452,-0.21276968271197277,-0.12278087692278258,28.666989083436,531.31697449429,24.976778361323245,376.1965559693216,54.56279608467847,0.0010050896051990652,5.025448025995326,322.42705098312484,0.47400822946692706,NONE,NONE,0.0,1.0,False
0.6,0.6,AEROTWIN-4-001,IDLE,0.15,1076.8742915493763,59.52831808294059,23.372505084959435,42.92848437153238,17.261481962087903,2.2319652049096206,23.435037204534854,-0.21233622417755155,-0.21233622417755155,-1.372562432032257,44.725719251919735,28.714764628746952,530.7157722257233,24.976417570876464,375.7257623189305,54.49451311521304,0.001002870181504677,5.014350907523386,322.42705098312484,0.4061359755787922,NONE,NONE,0.0,1.0,False
0.61,0.61,AEROTWIN-4-001,IDLE,0.15,1078.1079544198806,124.14077557590316,23.42888208225741,22.46504453972824,17.62586682362557,2.2554002421141557,2.5837774739885124,-0.2128484019990219,-0.2128484019990219,-1.3212476266161015,24.211988970342386,28.762790602949362,530.1343954736013,24.97606086786707,376.28230199856785,54.57523251726828,0.001005494746803062,5.02747373401531,322.42705098312484,0.08106705380813767,NONE,NONE,0.0,1.0,False
