timestamp,simulation_time,engine_id,operating_mode,obs_rpm,obs_mean_torque,obs_instant_torque,obs_load_torque,obs_friction_torque,obs_net_torque,obs_cylinder_1_torque,obs_cylinder_2_torque,obs_cylinder_3_torque,obs_cylinder_4_torque,obs_cht,obs_egt,obs_oil_temperature,obs_oil_pressure,obs_oil_pressure_psi,obs_fuel_flow,obs_fuel_flow_lph,obs_fuel_pressure,obs_vibration,exp_rpm,exp_crank_angle,exp_mean_torque,exp_instant_torque,exp_load_torque,exp_friction_torque,exp_net_torque,exp_cylinder_1_torque,exp_cylinder_2_torque,exp_cylinder_3_torque,exp_cylinder_4_torque,exp_cht,exp_egt,exp_oil_temperature,exp_oil_pressure,exp_oil_pressure_psi,exp_fuel_flow,exp_fuel_flow_lph,exp_fuel_pressure,exp_vibration,res_signed_rpm,res_signed_mean_torque,res_signed_instant_torque,res_signed_load_torque,res_signed_friction_torque,res_signed_net_torque,res_signed_cylinder_1_torque,res_signed_cylinder_2_torque,res_signed_cylinder_3_torque,res_signed_cylinder_4_torque,res_signed_cht,res_signed_egt,res_signed_oil_temperature,res_signed_oil_pressure,res_signed_oil_pressure_psi,res_signed_fuel_flow,res_signed_fuel_flow_lph,res_signed_fuel_pressure,res_signed_vibration,res_norm_rpm,res_norm_mean_torque,res_norm_instant_torque,res_norm_load_torque,res_norm_friction_torque,res_norm_net_torque,res_norm_cylinder_1_torque,res_norm_cylinder_2_torque,res_norm_cylinder_3_torque,res_norm_cylinder_4_torque,res_norm_cht,res_norm_egt,res_norm_oil_temperature,res_norm_oil_pressure,res_norm_oil_pressure_psi,res_norm_fuel_flow,res_norm_fuel_flow_lph,res_norm_fuel_pressure,res_norm_vibration,ind_thermal_dev,ind_oil_dev,ind_vibration_dev,ind_torque_dev,ind_cylinder_balance_dev,gt_degradation_type,gt_target_component,gt_active_severity,gt_current_health,gt_is_degraded
0.0,0.0,AEROTWIN-4-001,IDLE,911.8385674849608,22.48604081632653,38.99093788192605,12.311344529918864,1.884955592153876,24.794637759853313,-0.2042828094928349,-0.2042828094928349,-0.9916095872301798,40.39111308814191,25.07229836145782,617.1107142857143,24.999579506279403,367.3392958486187,53.27815679129195,0.0009648312881527,4.824156440763737,322.42705098312484,0.3487540659949304,911.720202809392,54.0,22.48604081632653,38.74303548511851,12.311344529918863,1.8849555921538759,24.546735363045773,-0.20428280949283495,-0.20428280949283495,-1.2395119840377247,40.39111308814191,25.07229836145782,617.1107142857143,24.999579506279403,367.3392958486187,53.278156791291956,0.0009648312881527473,4.824156440763737,322.42705098312484,0.34441577405079843,0.11836467556872776,0.0,0.24790239680753956,1.7763568394002505e-15,2.220446049250313e-16,0.24790239680753956,5.551115123125783e-17,5.551115123125783e-17,0.2479023968075449,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-4.7271214720367993e-17,0.0,0.0,0.004338291944131989,0.011469445307047263,0.0,0.07206465023474987,1.2909570053780887e-15,3.227392513445222e-16,0.12010775039124975,1.613696256722611e-17,1.613696256722611e-17,0.0720646502347514,0.0,0.0,0.0,0.0,0.0,-1.2909570053780885e-14,-3.4354080465383705e-13,0.0,0.0,0.31528284477703405,0.0,0.0,0.31528284477703405,3.227392513445222e-16,1.81528154098667,CYLINDER,CYLINDER_3,0.4,0.6,True
0.01,0.01,AEROTWIN-4-001,IDLE,920.0407078663112,22.552592204756767,31.72563355812699,12.637360684371448,1.909750229913729,17.178522643841813,-0.2048874203585373,-0.2048874203585373,-1.1643578529028515,33.29976625174692,25.14500990290639,614.298734386065,24.99916225844558,367.9482031577376,53.366471489591945,0.0009674937372429,4.837468686214705,322.42705098312484,0.2207092388654445,919.7866852581626,108.70321216856351,22.551929255025392,31.43798367767902,12.634080015916153,1.9095023275169214,16.894401334245945,-0.20488139754488222,-0.20488139754488222,-1.4554045322038387,33.29878738107471,25.144998716542478,614.2986836583468,24.99916222714526,367.94212302093996,53.36558963871109,0.0009674670721207087,4.837335360603544,322.42705098312484,0.21568432457861159,0.25402260814860256,0.0006629497313745958,0.2876498804479688,0.003280668455294844,0.00024790239680760884,0.2841213095958679,-6.022813655082171e-06,-6.022813655082171e-06,0.29104667930098715,0.0009788706722062557,1.118636391339578e-05,5.072771818959154e-05,3.1300320557647865e-08,0.006080136797663727,0.0008818508808516867,2.6665122191348554e-08,0.00013332561116108366,0.0,0.00502491428683291,0.024614593812849084,0.00048179486291758403,0.08361915129301417,0.0023842067262317174,0.00036032325117384996,0.13765567325381192,-1.750817922989003e-06,-1.750817922989003e-06,0.0846065928200544,0.00028455542796693476,8.129624937060886e-06,1.474642970627661e-05,4.549465197332538e-08,1.7674816272278273e-06,0.0016022000015473953,0.00019378722522782376,0.00024223403190603852,0.0,0.365182724333787,1.474642970627661e-05,1.7674816272278273e-06,0.365182724333787,0.00048179486291758403,1.8472967726020313,CYLINDER,CYLINDER_3,0.4,0.6,True
0.02,0.02,AEROTWIN-4-001,IDLE,914.1788527416952,22.59841130778195,2.5156216450286726,12.865733556405608,1.926928752557571,-12.277040663934503,-0.2053036810587148,-0.2053036810587148,-0.3413388060044195,3.267567813150522,25.217778890831255,611.5605691869275,24.99874735431772,368.36914623133896,53.42752423110094,0.0009693437219875,4.846718609937807,322.42705098312484,0.411813817924278,913.8907111511512,163.89041328405327,22.59699583723367,2.43652753204661,12.858630096757178,1.9263967288511674,-12.348499293561733,-0.20529082168953028,-0.20529082168953028,-0.4266467824505911,3.267363146285182,25.217743880749786,611.5604108605702,24.998747254674214,368.356120799028,53.42563504844943,0.0009692863622438738,4.846431811219369,322.42705098312484,0.4131674714188739,0.2881415905440008,0.0014154705482809504,0.07909411298206237,0.007103459648430288,0.0005320237064034838,0.07145862962723015,-1.2859369184520242e-05,-1.2859369184520242e-05,0.08530797644617161,0.00020466686533993084,3.501008146855611e-05,0.00015832635733659117,9.964350766722418e-08,0.013025432310939777,0.0018891826515101684,5.735974362619436e-08,0.0002867987184380638,0.0,-0.0013536534945958745,0.027920696758139612,0.0010286849914832486,0.022992474704087894,0.0051623980003127085,0.000773290270935296,0.034621429082960335,-3.7381887164303023e-06,-3.7381887164303023e-06,0.024798830362259185,5.949618178486361e-05,2.5443373160287864e-05,4.6025103876916035e-05,1.4483067974887232e-07,3.786462881087144e-06,0.0034323812709123685,0.0004168586019345519,0.0005210732529761331,0.0,-0.09837598071190948,4.6025103876916035e-05,3.786462881087144e-06,0.09837598071190948,0.0010286849914832486,1.524444384989178,CYLINDER,CYLINDER_3,0.4,0.6,True
0.03,0.03,AEROTWIN-4-001,IDLE,917.8674424435196,22.565689782891464,22.34232884940827,12.702312931275312,1.9146517118936368,7.72536420623932,-0.9626696798363382,-0.2050064101834141,23.715011349611437,-0.2050064101834141,25.289280136979695,608.8883458941436,24.998331036006025,368.068386155708,53.38390259125157,0.0009680211422278,4.8401057111392145,322.42705098312484,0.0641421588845288,920.3975271279221,218.72385595312232,22.564078219973208,28.23619860935717,12.694306865876573,1.9140482295576056,13.627843513922992,-0.9626009293229049,-0.20499176934008806,29.641647132690636,-0.20499176934008806,25.289218563447868,608.8880680366922,24.998330859761708,368.0535922584802,53.38175691398545,0.0009679561876554297,4.839780938277149,322.42705098312484,0.1594889994500768,-2.530084684402482,0.0016115629182564817,-5.8938697599489025,0.008006065398738826,0.0006034823360312469,-5.902479307683672,-6.87505134333577e-05,-1.4640843326030328e-05,-5.926635783079199,-1.4640843326030328e-05,6.157353182700831e-05,0.0002778574514650245,1.76244316918428e-07,0.014793897227832531,0.0021456772661210266,6.49545723702908e-08,0.00032477286206589184,0.0,-0.095346840565548,-0.24516324461264358,0.0011711939812910474,-1.7133342325432854,0.005818361481641588,0.0008771545581849517,-2.8597283467459644,-1.9985614370162118e-05,-4.256059106404165e-06,-1.7228592392672089,-4.256059106404165e-06,4.474820626962812e-05,8.077251496076292e-05,2.5616906528841275e-07,4.300551519718758e-06,0.003898396195714073,0.0004720535782724621,0.0005900669732301811,0.0,-6.929276203891569,8.077251496076292e-05,4.300551519718758e-06,6.929276203891569,0.0011711939812910474,1.8747553484793862,CYLINDER,CYLINDER_3,0.4,0.6,True
0.04,0.04,AEROTWIN-4-001,IDLE,925.7620218527712,22.58629403419653,31.26176952899588,12.805024002705077,1.922377076099876,16.534368450190925,-1.5355049942119867,-0.2051935971754896,33.20766171755885,-0.2051935971754896,25.360420330307218,606.2845090078373,24.997915857958304,368.25768515687554,53.41135813978291,0.0009688531206654,4.8442656033270435,322.42705098312484,0.2121369106516148,932.2075952274379,273.94770758079767,22.600399199856536,39.53833978255651,12.875714922929404,1.9276760730715286,24.73494878655558,-1.5364639187828941,-0.2053217408043714,41.53549992388788,-0.2053217408043714,25.36059463442855,606.2853224188297,24.99791636220934,368.38744151859504,53.43017774297399,0.0009694243008088881,4.84712150404444,322.42705098312484,0.35678700029451316,-6.445573374666651,-0.014105165660005525,-8.276570253560632,-0.07069092022432777,-0.005298996971652592,-8.200580336364656,0.0009589245709074046,0.00012814362888180497,-8.327838206329034,0.00012814362888180497,-0.00017430412133379036,-0.0008134109923503274,-5.042510373698406e-07,-0.129756361719501,-0.01881960319107634,-5.711801434881173e-07,-0.002855900717396942,0.0,-0.14465008964289836,-0.624571063436691,-0.01025084713663192,-2.4059797248722763,-0.05137421527930796,-0.007702030482053184,-3.9731493877735726,0.00027875714270564084,3.7251054907501444e-05,-2.420883199514254,3.7251054907501444e-05,-0.00012667450678327785,-0.00023645668382276958,-7.329230194329076e-07,-3.771987259287819e-05,-0.034192593007042756,-0.004151018484652014,-0.005188773105735721,0.0,-10.51236116590831,0.00023645668382276958,3.771987259287819e-05,10.51236116590831,0.01025084713663192,1.8770864410817885,CYLINDER,CYLINDER_3,0.4,0.6,True
0.05,0.05,AEROTWIN-4-001,IDLE,921.4604882716926,22.630231463202676,5.956043928240776,13.02624334868204,1.9389114445500668,-9.009110864991332,-0.7853483944891028,-0.205592763107482,7.152577848944843,-0.205592763107482,25.43158854032709,603.749151434864,24.997502970497095,368.6623260582174,53.47004644683173,0.000970636724132,4.853183620660403,322.42705098312484,0.3522925919161794,928.5674518115385,329.88016329444395,22.66594144258035,7.536776465605339,13.208263986015696,1.9524110218580841,-7.623898542268441,-0.7865876560060296,-0.20591718371019238,8.954830563227567,-0.20591718371019238,25.432359112212716,603.7527068991707,24.99750524371725,368.9921857399031,53.517888635344065,0.0009720959095849927,4.860479547924964,322.42705098312484,0.32540133812481437,-7.106963539845879,-0.03570997937767473,-1.5807325373645629,-0.1820206373336557,-0.013499577308017319,-1.3852123227228903,0.0012392615169268817,0.00032442060271037354,-1.8022527142827238,0.00032442060271037354,-0.0007705718856243493,-0.0035554643067143843,-2.2732201543362862e-06,-0.32985968168571844,-0.047842188512333905,-1.459185452992685e-06,-0.007295927264561186,0.0,0.026891253791365033,-0.6886592577370038,-0.02595201989656593,-0.4595152724896985,-0.13228243992271488,-0.019621478645374005,-0.6711300013192296,0.0003602504409671167,9.430831474138765e-05,-0.5239106727566057,9.430831474138765e-05,-0.0005600086378083933,-0.001033565205440228,-3.304099061535299e-06,-9.588944235049954e-05,-0.08692258087269965,-0.010604545443260789,-0.013255681803345173,0.0,1.9543062348375748,0.001033565205440228,9.588944235049954e-05,1.9543062348375748,0.02595201989656593,2.2017411074003856,CYLINDER,CYLINDER_3,0.4,0.6,True
0.06,0.06,AEROTWIN-4-001,IDLE,921.9691851019552,22.60631845013153,15.900786739445545,12.905472255856145,1.9299023336850756,1.0654121499043263,16.913350114252083,-0.6428874452194556,-0.1643004131498155,-0.2053755164372693,25.501653915897514,601.2753342868231,24.997089069347716,368.44193459877886,53.43808131033769,0.0009696643928503,4.84832196425155,322.42705098312484,0.1777438183832811,929.3651596357652,385.59421040313623,22.645792206062744,16.720814932643915,13.105312449126995,1.9447871233158156,1.6707153602011044,16.942883160770112,-0.6440100155380067,-0.20573413046935846,-0.20573413046935846,25.503070877361225,601.2818467060392,24.99709327796713,368.8059534524486,53.49087787683624,0.0009712715086430308,4.856357543215154,322.42705098312484,0.16424511264275327,-7.3959745338099765,-0.03947375593121549,-0.82002819319837,-0.19984019327085,-0.014884789630740025,-0.6053032102967781,-0.029533046518029238,0.0011225703185511193,0.041433717319542956,0.000358614032089144,-0.001416961463711175,-0.006512419216164744,-4.2086194156354395e-06,-0.36401885366973374,-0.052796566498550135,-1.6071157927308047e-06,-0.00803557896360374,0.0,0.013498705740527833,-0.7166641990125946,-0.028687322624429856,-0.23838028872045636,-0.14523269859800142,-0.021634868649331427,-0.29326705925231494,-0.008585187941287568,0.0003263285809741626,0.012044685267308997,0.00010424826514219301,-0.0010297685056040514,-0.001893145120978123,-6.117179383191044e-06,-0.00010581943420631794,-0.09592399436509831,-0.011679620586706426,-0.014599525733291673,0.0,0.9810105916081273,0.001893145120978123,0.00010581943420631794,0.9810105916081273,0.028687322624429856,1.8797059185385765,CYLINDER,CYLINDER_3,0.4,0.6,True
0.07,0.07,AEROTWIN-4-001,IDLE,935.8536758075552,22.609149791038025,43.93030232771992,12.919725248851655,1.93096774583498,29.07960933303329,45.8170694846588,-1.517044927084736,-0.1643209910462886,-0.2054012388078607,25.571072023927464,598.8635805804105,24.996675460664285,368.4680086737196,53.44186304201894,0.0009697793183615,4.848896591807564,322.42705098312484,0.4335286654524748,943.0487893538547,441.3561199812821,22.650211745457526,43.733223881185474,13.127838977980572,1.9464578386760167,28.658927064528882,45.90028085864685,-1.5198001315140939,-0.20577428142041312,-0.20577428142041312,25.573151394401528,598.8730998925179,24.996681686357924,368.8467772174007,53.49679887405736,0.0009714520974429565,4.857260487214782,322.42705098312484,0.4295288707419102,-7.195113546299467,-0.04106195441950078,0.19707844653444795,-0.20811372912891635,-0.01549009284103664,0.4206822685044074,-0.08321137398804979,0.002755204429357949,0.04145329037412451,0.00037304261255241555,-0.002079370474064035,-0.009519312107386213,-6.225693638839402e-06,-0.37876854368107615,-0.05493583203842434,-1.6727790814565543e-06,-0.008363895407218713,0.0,0.003999794710564608,-0.6972009250290181,-0.029841536642079048,0.057290246085595325,-0.15124544268089848,-0.022514669827088135,0.203818928538957,-0.024189352903502843,0.0008009315201621944,0.012050375108757125,0.00010844261992802777,-0.001511170402662816,-0.0027672418916820382,-9.04897331226657e-06,-0.0001101071347910105,-0.09981074134888139,-0.012156824719887745,-0.015196030899743295,0.0,0.2906827551282418,0.0027672418916820382,0.0001101071347910105,0.2906827551282418,0.029841536642079048,1.8319074382420526,CYLINDER,CYLINDER_3,0.4,0.6,True
0.08,0.08,AEROTWIN-4-001,IDLE,935.4959208614628,22.686076699814667,14.52255437176153,13.311787223546393,1.960047355168013,-0.7492802069528763,15.964617097440687,-1.07108252776732,-0.1648800879608181,-0.2061001099510226,25.6410662867745,596.5180712126748,24.99626582275583,369.17857603536333,53.544922311017025,0.0009729224958012,4.864612479006315,322.42705098312484,0.2035859930167157,942.096555814682,497.9390473425134,22.725673733683106,13.498027320704526,13.517263815742046,1.9751167657405455,-1.9943532607780652,15.992482271850031,-1.0729520308854261,-0.20645984394742964,-0.20645984394742964,25.643782500462294,596.5304361620708,24.996274064680602,369.5459701972491,53.59820842546862,0.0009745561191272386,4.872780595636193,322.42705098312484,0.22237370225694275,-6.600634953219242,-0.03959703386843927,1.024527051057003,-0.2054765921956534,-0.015069410572532416,1.2450730538251888,-0.027865174409344107,0.001869503118106186,0.04157975598661154,0.0003597339964070412,-0.002716213687794067,-0.012364949395987423,-8.241924771112963e-06,-0.3673941618857839,-0.05328611445159481,-1.6336233260385875e-06,-0.008168116629878597,0.0,-0.018787709240227046,-0.6395964101956629,-0.028776914148575042,0.2978276311212218,-0.1493289187468411,-0.02190321304147153,0.6032330687137542,-0.008100341398065146,0.0005434602087517982,0.012087138368201028,0.00010457383616483754,-0.001973992505664292,-0.003594462033717274,-1.197954181847814e-05,-0.00010680062845516972,-0.09681343468676379,-0.01187226254388508,-0.014840328179285236,0.0,-1.365385845946733,0.003594462033717274,0.00010680062845516972,1.365385845946733,0.028776914148575042,1.9639004345367381,CYLINDER,CYLINDER_3,0.4,0.6,True
0.09,0.09,AEROTWIN-4-001,IDLE,930.8882193918076,22.684103094314427,5.610562283407328,13.30161159978229,1.95929807496106,-9.650347391336023,-0.2060821799970697,6.309930293831626,-0.1648657439976558,-0.3284200864295733,25.710326689732813,594.2310462555843,24.995856240252905,369.16029377653183,53.542270688760624,0.0009728413537079,4.864206768539888,322.42705098312484,0.3595031186963652,938.166380237605,554.4648406913943,22.720443766992922,7.231761701597502,13.489979769292873,1.9731224124797675,-8.231340480175138,-0.2064123303678826,6.320039007871535,-0.2064123303678826,-0.3289462261148127,25.713614984153104,594.2459309247968,24.995866329440815,369.49737988367616,53.59116098356862,0.0009743397320705444,4.871698660352722,322.42705098312484,0.33191984537476127,-7.278160845797402,-0.03634067267849517,-1.6211994181901748,-0.1883681695105821,-0.013824337518707486,-1.419006911160885,0.0003301503708128817,-0.010108714039908762,0.04154658637022679,0.0005261396852394018,-0.0032882944202903275,-0.014884669212506196,-1.0089187910011788e-05,-0.33708610714433007,-0.04889029480799678,-1.498378362644443e-06,-0.007491891812834162,0.0,0.02758327332160393,-0.7052481439726164,-0.026410372586115668,-0.47127890063667865,-0.13689547202803928,-0.020093513835330642,-0.6875033484306612,9.597394500374466e-05,-0.0029385796627641745,0.012077496037856624,0.00015294758291843074,-0.0023897488519551793,-0.004326938724565754,-1.466451731106364e-05,-9.799014742567734e-05,-0.088826843764529,-0.010889377635497402,-0.013611722043666712,0.0,2.0045983518607504,0.004326938724565754,9.799014742567734e-05,2.0045983518607504,0.026410372586115668,2.0203775046889763,CYLINDER,CYLINDER_3,0.4,0.6,True
