raw_obs_rpm_mean,raw_obs_rpm_std,raw_obs_rpm_min,raw_obs_rpm_max,raw_obs_rpm_rms,raw_obs_rpm_peak,raw_obs_rpm_p2p,raw_obs_rpm_slope,raw_obs_mean_torque_mean,raw_obs_mean_torque_std,raw_obs_mean_torque_min,raw_obs_mean_torque_max,raw_obs_mean_torque_rms,raw_obs_mean_torque_peak,raw_obs_mean_torque_p2p,raw_obs_mean_torque_slope,raw_obs_instant_torque_mean,raw_obs_instant_torque_std,raw_obs_instant_torque_min,raw_obs_instant_torque_max,raw_obs_instant_torque_rms,raw_obs_instant_torque_peak,raw_obs_instant_torque_p2p,raw_obs_instant_torque_slope,raw_obs_load_torque_mean,raw_obs_load_torque_std,raw_obs_load_torque_min,raw_obs_load_torque_max,raw_obs_load_torque_rms,raw_obs_load_torque_peak,raw_obs_load_torque_p2p,raw_obs_load_torque_slope,raw_obs_friction_torque_mean,raw_obs_friction_torque_std,raw_obs_friction_torque_min,raw_obs_friction_torque_max,raw_obs_friction_torque_rms,raw_obs_friction_torque_peak,raw_obs_friction_torque_p2p,raw_obs_friction_torque_slope,raw_obs_net_torque_mean,raw_obs_net_torque_std,raw_obs_net_torque_min,raw_obs_net_torque_max,raw_obs_net_torque_rms,raw_obs_net_torque_peak,raw_obs_net_torque_p2p,raw_obs_net_torque_slope,raw_obs_cylinder_1_torque_mean,raw_obs_cylinder_1_torque_std,raw_obs_cylinder_1_torque_min,raw_obs_cylinder_1_torque_max,raw_obs_cylinder_1_torque_rms,raw_obs_cylinder_1_torque_peak,raw_obs_cylinder_1_torque_p2p,raw_obs_cylinder_1_torque_slope,raw_obs_cylinder_2_torque_mean,raw_obs_cylinder_2_torque_std,raw_obs_cylinder_2_torque_min,raw_obs_cylinder_2_torque_max,raw_obs_cylinder_2_torque_rms,raw_obs_cylinder_2_torque_peak,raw_obs_cylinder_2_torque_p2p,raw_obs_cylinder_2_torque_slope,raw_obs_cylinder_3_torque_mean,raw_obs_cylinder_3_torque_std,raw_obs_cylinder_3_torque_min,raw_obs_cylinder_3_torque_max,raw_obs_cylinder_3_torque_rms,raw_obs_cylinder_3_torque_peak,raw_obs_cylinder_3_torque_p2p,raw_obs_cylinder_3_torque_slope,raw_obs_cylinder_4_torque_mean,raw_obs_cylinder_4_torque_std,raw_obs_cylinder_4_torque_min,raw_obs_cylinder_4_torque_max,raw_obs_cylinder_4_torque_rms,raw_obs_cylinder_4_torque_peak,raw_obs_cylinder_4_torque_p2p,raw_obs_cylinder_4_torque_slope,raw_obs_cht_mean,raw_obs_cht_std,raw_obs_cht_min,raw_obs_cht_max,raw_obs_cht_rms,raw_obs_cht_peak,raw_obs_cht_p2p,raw_obs_cht_slope,raw_obs_egt_mean,raw_obs_egt_std,raw_obs_egt_min,raw_obs_egt_max,raw_obs_egt_rms,raw_obs_egt_peak,raw_obs_egt_p2p,raw_obs_egt_slope,raw_obs_oil_temperature_mean,raw_obs_oil_temperature_std,raw_obs_oil_temperature_min,raw_obs_oil_temperature_max,raw_obs_oil_temperature_rms,raw_obs_oil_temperature_peak,raw_obs_oil_temperature_p2p,raw_obs_oil_temperature_slope,raw_obs_oil_pressure_mean,raw_obs_oil_pressure_std,raw_obs_oil_pressure_min,raw_obs_oil_pressure_max,raw_obs_oil_pressure_rms,raw_obs_oil_pressure_peak,raw_obs_oil_pressure_p2p,raw_obs_oil_pressure_slope,raw_obs_fuel_flow_mean,raw_obs_fuel_flow_std,raw_obs_fuel_flow_min,raw_obs_fuel_flow_max,raw_obs_fuel_flow_rms,raw_obs_fuel_flow_peak,raw_obs_fuel_flow_p2p,raw_obs_fuel_flow_slope,raw_obs_fuel_pressure_mean,raw_obs_fuel_pressure_std,raw_obs_fuel_pressure_min,raw_obs_fuel_pressure_max,raw_obs_fuel_pressure_rms,raw_obs_fuel_pressure_peak,raw_obs_fuel_pressure_p2p,raw_obs_fuel_pressure_slope,raw_obs_vibration_mean,raw_obs_vibration_std,raw_obs_vibration_min,raw_obs_vibration_max,raw_obs_vibration_rms,raw_obs_vibration_peak,raw_obs_vibration_p2p,raw_obs_vibration_slope,res_res_signed_rpm_mean,res_res_signed_rpm_std,res_res_signed_rpm_min,res_res_signed_rpm_max,res_res_signed_rpm_rms,res_res_signed_rpm_peak,res_res_signed_rpm_p2p,res_res_signed_rpm_slope,res_res_signed_mean_torque_mean,res_res_signed_mean_torque_std,res_res_signed_mean_torque_min,res_res_signed_mean_torque_max,res_res_signed_mean_torque_rms,res_res_signed_mean_torque_peak,res_res_signed_mean_torque_p2p,res_res_signed_mean_torque_slope,res_res_signed_instant_torque_mean,res_res_signed_instant_torque_std,res_res_signed_instant_torque_min,res_res_signed_instant_torque_max,res_res_signed_instant_torque_rms,res_res_signed_instant_torque_peak,res_res_signed_instant_torque_p2p,res_res_signed_instant_torque_slope,res_res_signed_load_torque_mean,res_res_signed_load_torque_std,res_res_signed_load_torque_min,res_res_signed_load_torque_max,res_res_signed_load_torque_rms,res_res_signed_load_torque_peak,res_res_signed_load_torque_p2p,res_res_signed_load_torque_slope,res_res_signed_friction_torque_mean,res_res_signed_friction_torque_std,res_res_signed_friction_torque_min,res_res_signed_friction_torque_max,res_res_signed_friction_torque_rms,res_res_signed_friction_torque_peak,res_res_signed_friction_torque_p2p,res_res_signed_friction_torque_slope,res_res_signed_net_torque_mean,res_res_signed_net_torque_std,res_res_signed_net_torque_min,res_res_signed_net_torque_max,res_res_signed_net_torque_rms,res_res_signed_net_torque_peak,res_res_signed_net_torque_p2p,res_res_signed_net_torque_slope,res_res_signed_cylinder_1_torque_mean,res_res_signed_cylinder_1_torque_std,res_res_signed_cylinder_1_torque_min,res_res_signed_cylinder_1_torque_max,res_res_signed_cylinder_1_torque_rms,res_res_signed_cylinder_1_torque_peak,res_res_signed_cylinder_1_torque_p2p,res_res_signed_cylinder_1_torque_slope,res_res_signed_cylinder_2_torque_mean,res_res_signed_cylinder_2_torque_std,res_res_signed_cylinder_2_torque_min,res_res_signed_cylinder_2_torque_max,res_res_signed_cylinder_2_torque_rms,res_res_signed_cylinder_2_torque_peak,res_res_signed_cylinder_2_torque_p2p,res_res_signed_cylinder_2_torque_slope,res_res_signed_cylinder_3_torque_mean,res_res_signed_cylinder_3_torque_std,res_res_signed_cylinder_3_torque_min,res_res_signed_cylinder_3_torque_max,res_res_signed_cylinder_3_torque_rms,res_res_signed_cylinder_3_torque_peak,res_res_signed_cylinder_3_torque_p2p,res_res_signed_cylinder_3_torque_slope,res_res_signed_cylinder_4_torque_mean,res_res_signed_cylinder_4_torque_std,res_res_signed_cylinder_4_torque_min,res_res_signed_cylinder_4_torque_max,res_res_signed_cylinder_4_torque_rms,res_res_signed_cylinder_4_torque_peak,res_res_signed_cylinder_4_torque_p2p,res_res_signed_cylinder_4_torque_slope,res_res_signed_cht_mean,res_res_signed_cht_std,res_res_signed_cht_min,res_res_signed_cht_max,res_res_signed_cht_rms,res_res_signed_cht_peak,res_res_signed_cht_p2p,res_res_signed_cht_slope,res_res_signed_egt_mean,res_res_signed_egt_std,res_res_signed_egt_min,res_res_signed_egt_max,res_res_signed_egt_rms,res_res_signed_egt_peak,res_res_signed_egt_p2p,res_res_signed_egt_slope,res_res_signed_oil_temperature_mean,res_res_signed_oil_temperature_std,res_res_signed_oil_temperature_min,res_res_signed_oil_temperature_max,res_res_signed_oil_temperature_rms,res_res_signed_oil_temperature_peak,res_res_signed_oil_temperature_p2p,res_res_signed_oil_temperature_slope,res_res_signed_oil_pressure_mean,res_res_signed_oil_pressure_std,res_res_signed_oil_pressure_min,res_res_signed_oil_pressure_max,res_res_signed_oil_pressure_rms,res_res_signed_oil_pressure_peak,res_res_signed_oil_pressure_p2p,res_res_signed_oil_pressure_slope,res_res_signed_fuel_flow_mean,res_res_signed_fuel_flow_std,res_res_signed_fuel_flow_min,res_res_signed_fuel_flow_max,res_res_signed_fuel_flow_rms,res_res_signed_fuel_flow_peak,res_res_signed_fuel_flow_p2p,res_res_signed_fuel_flow_slope,res_res_signed_fuel_pressure_mean,res_res_signed_fuel_pressure_std,res_res_signed_fuel_pressure_min,res_res_signed_fuel_pressure_max,res_res_signed_fuel_pressure_rms,res_res_signed_fuel_pressure_peak,res_res_signed_fuel_pressure_p2p,res_res_signed_fuel_pressure_slope,res_res_signed_vibration_mean,res_res_signed_vibration_std,res_res_signed_vibration_min,res_res_signed_vibration_max,res_res_signed_vibration_rms,res_res_signed_vibration_peak,res_res_signed_vibration_p2p,res_res_signed_vibration_slope,res_ind_thermal_dev_mean,res_ind_thermal_dev_std,res_ind_thermal_dev_min,res_ind_thermal_dev_max,res_ind_thermal_dev_rms,res_ind_thermal_dev_peak,res_ind_thermal_dev_p2p,res_ind_thermal_dev_slope,res_ind_oil_dev_mean,res_ind_oil_dev_std,res_ind_oil_dev_min,res_ind_oil_dev_max,res_ind_oil_dev_rms,res_ind_oil_dev_peak,res_ind_oil_dev_p2p,res_ind_oil_dev_slope,res_ind_vibration_dev_mean,res_ind_vibration_dev_std,res_ind_vibration_dev_min,res_ind_vibration_dev_max,res_ind_vibration_dev_rms,res_ind_vibration_dev_peak,res_ind_vibration_dev_p2p,res_ind_vibration_dev_slope,res_ind_torque_dev_mean,res_ind_torque_dev_std,res_ind_torque_dev_min,res_ind_torque_dev_max,res_ind_torque_dev_rms,res_ind_torque_dev_peak,res_ind_torque_dev_p2p,res_ind_torque_dev_slope,res_ind_cylinder_balance_dev_mean,res_ind_cylinder_balance_dev_std,res_ind_cylinder_balance_dev_min,res_ind_cylinder_balance_dev_max,res_ind_cylinder_balance_dev_rms,res_ind_cylinder_balance_dev_peak,res_ind_cylinder_balance_dev_p2p,res_ind_cylinder_balance_dev_slope,cyl_balance_mean,cyl_balance_max
1151.4654433529474,63.00705054765342,911.720202809392,1194.032481769125,1153.1879966660747,1194.032481769125,282.312278959733,165.9656838065338,23.783483843409442,0.3193612349471254,22.48604081632653,23.992660814092996,23.7856279153632,23.992660814092996,1.5066199977664674,0.8299105521047488,23.802399829089946,16.254815133764897,0.0,46.95291753410813,28.823137453385147,46.95291753410813,46.95291753410813,0.5796251506365245,20.19440242928213,2.1114992800925494,12.311344529918864,21.66969250705582,20.304490111441538,21.66969250705582,9.358347977136956,5.655971972088352,2.410426013747362,0.1340029904561528,1.884955592153876,2.500775781915648,2.4141479592604074,2.500775781915648,0.6158201897617721,0.3530270892404336,1.1975713860604604,16.52553683145971,-24.119726553227597,29.058448561222537,16.568872767712417,29.058448561222537,53.178175114450134,-5.42937391069226,5.956750111304482,13.920182833568107,-1.631463289902066,48.940463950098525,15.141147975252412,48.940463950098525,50.57192724000059,0.3901120649643996,5.934066272078647,13.92035095011174,-1.6314237749968996,48.9560188893196,15.132392841044611,48.9560188893196,50.5874426643165,0.7088597138193631,5.941996729826944,13.93482625316372,-1.6302233598049387,48.93675662711174,15.148818694642,48.93675662711174,50.56697998691668,-0.06746255056789835,5.960416146109057,13.986730079321163,-1.6310647937488316,48.90069765226432,15.203788309055902,48.90069765226432,50.531762446013154,-0.4524562675112908,31.746536568918298,2.1022500076991175,25.07229836145782,33.30756686432096,31.816065740699894,33.30756686432096,8.235268502863143,6.163434309075841,517.3582649727476,19.532043524198553,509.3144330609432,617.1107142857143,517.7268344019295,617.1107142857143,107.79628122477106,-41.21937837756497,24.918939919488807,0.04277029276430539,24.848985152366463,24.999579506279403,24.918976624432954,24.999579506279403,0.15059435391293974,-0.14766686106543955,379.9171122102366,3.1757723362978263,367.3392958486187,382.0427234987758,379.9303853077528,382.0427234987758,14.703427650157096,8.337260205543998,0.001023109871944987,1.5040174812255864e-05,0.0009648312881527,0.0010333343643073,0.0010232204146368813,0.0010333343643073,6.850307615459991e-05,3.978014766778125e-05,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,322.42705098312484,322.42705098312484,0.0,3.5206944001116885e-14,0.3221521091600989,0.12501131468678614,0.0673453583106333,0.4871839984936315,0.3455572459608089,0.4871839984936315,0.41983864018299816,0.013185197765483108,-2.2737367544323246e-16,9.080696577135322e-14,-2.273736754432321e-13,2.273736754432321e-13,9.080725043402646e-14,2.273736754432321e-13,4.547473508864642e-13,-1.007251767023372e-14,3.552713678800501e-17,1.3570250171415154e-15,-3.552713678800501e-15,3.552713678800501e-15,1.3574899906062967e-15,3.552713678800501e-15,7.105427357601002e-15,-8.875402076620177e-17,1.7659484985443896e-17,1.192055311452568e-15,-7.105427357601002e-15,7.105427357601002e-15,1.1921861108787631e-15,7.105427357601002e-15,1.4210854715202004e-14,2.2471553892461786e-16,-6.394884621840901e-17,1.1711891238279063e-15,-3.552713678800501e-15,3.552713678800501e-15,1.1729336804378348e-15,3.552713678800501e-15,7.105427357601002e-15,7.045860900710941e-17,4.440892098500626e-18,1.0214051826551439e-16,-4.440892098500626e-16,4.440892098500626e-16,1.0223701381680906e-16,4.440892098500626e-16,8.881784197001252e-16,5.137606906768377e-18,1.0103029524088924e-17,1.0208436959434033e-15,-3.552713678800501e-15,3.552713678800501e-15,1.0208936882716792e-15,3.552713678800501e-15,7.105427357601002e-15,-2.5903697018385874e-16,4.505423811806966e-17,5.361763436598637e-15,-5.1514348342607263e-14,5.684341886080803e-14,5.361952725865683e-15,5.684341886080803e-14,1.0835776720341529e-13,1.512599925552272e-16,-3.213054822204242e-17,6.660164971934845e-16,-7.105427357601002e-15,3.219646771412954e-15,6.667910817211998e-16,7.105427357601002e-15,1.0325074129013956e-14,1.448320422341721e-16,5.447170492445252e-16,5.7298622754039465e-15,-6.394884621840903e-14,5.3290705182007514e-14,5.755696166306466e-15,6.394884621840903e-14,1.1723955140041653e-13,-6.636911579198668e-16,2.996769499219454e-16,3.482085170940768e-15,-7.105427357601002e-15,4.973799150320701e-14,3.4949568540970742e-15,4.973799150320701e-14,5.684341886080802e-14,-3.8106942751004166e-16,7.105427357601002e-18,7.619390652438884e-16,-3.552713678800501e-15,3.552713678800501e-15,7.619721951899982e-16,3.552713678800501e-15,7.105427357601002e-15,2.2720348556640533e-17,1.0231815394945446e-15,2.1091589520270973e-14,-5.684341886080803e-14,5.684341886080803e-14,2.111639289638187e-14,5.684341886080803e-14,1.1368683772161605e-13,2.872805120869582e-16,4.9737991503207014e-17,1.3188369917958855e-15,-3.552713678800501e-15,3.552713678800501e-15,1.3197745560238666e-15,3.552713678800501e-15,7.105427357601002e-15,1.8950642784883143e-16,-2.2737367544323206e-16,2.1267644408858556e-14,-5.684341886080803e-14,5.684341886080803e-14,2.1268859807002754e-14,5.684341886080803e-14,1.1368683772161605e-13,-2.3826582756027302e-15,-4.829253316684934e-17,2.875892800063352e-17,-9.952975943416932e-17,0.0,5.620715879153531e-17,9.952975943416932e-17,9.952975943416932e-17,6.118930628319333e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.042011087472929e-17,2.943640729822614e-17,-9.714451465470121e-17,0.0,4.2330665247050916e-17,9.714451465470121e-17,9.714451465470121e-17,-4.797227153110855e-18,2.3939506707731283e-15,5.678321111596457e-15,0.0,1.6524249668839537e-14,6.1623315766434645e-15,1.6524249668839537e-14,1.6524249668839537e-14,3.541186283073435e-15,7.145250799302903e-16,1.7802449610603914e-15,0.0,5.163828021512355e-15,1.9182852267664216e-15,5.163828021512355e-15,5.163828021512355e-15,-6.00436020203262e-16,2.210763871709977e-15,2.1392737862082946e-15,0.0,7.0599211231614235e-15,3.076356485977537e-15,7.0599211231614235e-15,7.0599211231614235e-15,3.4863569426677796e-16,4.0794241369947606e-16,9.086301632097976e-16,0.0,2.581914010756178e-15,9.960049128340772e-16,2.581914010756178e-15,2.581914010756178e-15,2.183031486938719e-17,1.7463176158464593,0.4372369835517707,0.1120020240572267,2.3091513145030107,1.80022259601448,2.3091513145030107,2.197149290445784,0.06491353828783583,1.7463176158464593,2.3091513145030107
1180.8536025593844,14.34524273112341,1119.68223144914,1194.1727491254155,1180.940733765455,1194.1727491254155,74.49051767627543,35.580389470192564,23.930691668778767,0.06824398742525085,23.64049091665077,23.993306785539904,23.930788975459567,23.993306785539904,0.3528158688891345,0.16903038362563258,23.933629063136003,16.360448077360356,0.0,46.95291753410813,28.99108244656954,46.95291753410813,46.95291753410813,0.3949944461442092,21.192590244704235,0.5148891711817678,19.055047638671255,21.674784041933727,21.198844122700024,21.674784041933727,2.619736403262472,1.2818577715037953,2.472905868894198,0.03040105915812277,2.345056981783763,2.5010695571796884,2.473092731947046,2.5010695571796884,0.15601257539592517,0.07548173851148626,0.2681329495375711,16.513557392129268,-24.12693081016424,24.921877582572694,16.515734104839993,24.921877582572694,49.04880839273693,-0.9623450638710858,5.952531987130951,14.011672014506848,-1.631463289902066,48.940463950098525,15.22365231145048,48.940463950098525,50.57192724000059,0.58525749555622,6.057998934358986,14.099157214896547,-1.6314237749968996,48.9560188893196,15.345539588397141,48.9560188893196,50.5874426643165,-0.028041791506855426,5.953541388298567,13.972698849567339,-1.6309492230972968,48.93675662711174,15.18818515171857,48.93675662711174,50.56770585020904,0.10242600525761938,5.959409730207644,14.005732770024801,-1.6312403586153816,48.95839248294979,15.220877594864236,48.95839248294979,50.58963284156517,-0.26509901021287824,32.80769059200738,0.7308216299870244,30.323907779782395,33.326771509776634,32.8158294461034,33.326771509776634,3.002863729994239,2.0952858550849167,509.79127844014516,1.1904000999719928,509.3144330609432,516.2314161855105,509.79266827410885,516.2314161855105,6.9169831245673095,-2.2849268857863247,24.890078030957994,0.039886799030024137,24.824003511607273,24.962633687387044,24.89010999059495,24.962633687387044,0.13863017577977033,-0.13781174789228806,381.3934657852603,0.7097507657708605,378.4009443119677,382.04955030340057,381.3941261868646,382.04955030340057,3.6486059914328735,1.7612454784844724,0.0010301460875446079,3.470031025454569e-06,0.0010155933821878,0.001033368057912,0.0010301519319007176,0.001033368057912,1.7774675724200033e-05,8.620594045685053e-06,322.4270509831249,5.684341886080802e-14,322.42705098312484,322.42705098312484,322.42705098312484,322.42705098312484,0.0,3.5206944001116885e-14,0.32422306520853045,0.1265741598379544,0.0673453583106333,0.4872046388448277,0.3480540388386536,0.4872046388448277,0.41985928053419436,0.0029828058170195946,-1.3642420526593928e-15,8.921744358276945e-14,-2.273736754432321e-13,2.273736754432321e-13,8.922787342429996e-14,2.273736754432321e-13,4.547473508864642e-13,9.655892851756903e-15,1.4210854715202004e-17,1.3480851520721807e-15,-3.552713678800501e-15,3.552713678800501e-15,1.3481600519334531e-15,3.552713678800501e-15,7.105427357601002e-15,1.2577031897645816e-16,4.510281037539699e-19,1.189243547821985e-15,-7.105427357601002e-15,7.105427357601002e-15,1.1892436333496059e-15,7.105427357601002e-15,1.4210854715202004e-14,1.1147079600023194e-16,-7.815970093361102e-17,1.217891805624473e-15,-3.552713678800501e-15,3.552713678800501e-15,1.2203972259298487e-15,3.552713678800501e-15,7.105427357601002e-15,-8.73925017515714e-17,8.881784197001253e-19,1.0319318465663534e-16,-4.440892098500626e-16,4.440892098500626e-16,1.0319700683878219e-16,4.440892098500626e-16,8.881784197001252e-16,-4.20156258421018e-18,-1.1665148014206039e-17,9.767421236988637e-16,-3.552713678800501e-15,3.552713678800501e-15,9.768117791498827e-16,3.552713678800501e-15,7.105427357601002e-15,-9.001402210100716e-17,-5.469236175059676e-17,5.591712649119429e-15,-5.1514348342607263e-14,5.684341886080803e-14,5.591980114839114e-15,5.684341886080803e-14,1.0835776720341529e-13,-3.583801585500521e-16,-1.1331213745080504e-17,6.722359377599313e-16,-7.105427357601002e-15,3.552713678800501e-15,6.7233143048716e-16,7.105427357601002e-15,1.0658141036401503e-14,2.843921871118905e-16,5.645900413853155e-16,5.7845334979281976e-15,-6.394884621840903e-14,5.3290705182007514e-14,5.812021137563498e-15,6.394884621840903e-14,1.1723955140041653e-13,-2.6476675143744514e-16,2.0763946118051995e-16,2.6829206335394817e-15,-7.105427357601002e-15,3.5527136788005016e-14,2.6909435653151906e-15,3.5527136788005016e-14,4.263256414560602e-14,-2.256834107485557e-16,2.842170943040401e-17,4.48487010034441e-16,-3.552713678800501e-15,3.552713678800501e-15,4.493866839778177e-16,3.552713678800501e-15,7.105427357601002e-15,-1.2594050885328725e-16,6.821210263296965e-16,2.328888120742093e-14,-5.684341886080803e-14,5.684341886080803e-14,2.3298868577420763e-14,5.684341886080803e-14,1.1368683772161605e-13,-4.5202431285720384e-15,7.105427357601002e-17,1.3274033742241472e-15,-3.552713678800501e-15,3.552713678800501e-15,1.329303737937672e-15,3.552713678800501e-15,7.105427357601002e-15,4.612145662059581e-17,-9.094947017729285e-16,2.1849178726434236e-14,-5.684341886080803e-14,5.684341886080803e-14,2.18680998633219e-14,5.684341886080803e-14,1.1368683772161605e-13,4.901468452668473e-16,-4.7613822606873415e-17,2.829268610706483e-17,-9.952975943416932e-17,0.0,5.538548718203812e-17,9.952975943416932e-17,9.952975943416932e-17,4.79611568357832e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.044786645034492e-17,2.913794816619505e-17,-9.714451465470121e-17,0.0,4.214371358475554e-17,9.714451465470121e-17,9.714451465470121e-17,-2.0811695680173734e-18,2.812220740515629e-15,6.169058386973412e-15,0.0,1.6524249668839537e-14,6.779813188818204e-15,1.6524249668839537e-14,1.6524249668839537e-14,6.640249939902618e-16,7.249518814713281e-16,1.7909759514739327e-15,0.0,5.163828021512355e-15,1.9321361466539504e-15,5.163828021512355e-15,5.163828021512355e-15,-6.201687448407353e-16,2.2127809920308804e-15,2.117583442310686e-15,0.0,7.0599211231614235e-15,3.062769882613048e-15,7.0599211231614235e-15,7.0599211231614235e-15,1.5124778837335799e-16,4.014876286725856e-16,9.043879438559747e-16,0.0,2.581914010756178e-15,9.89499807462929e-16,2.581914010756178e-15,2.581914010756178e-15,1.6952507262240404e-16,1.754369648223676,0.4419462807696335,0.112343628104943,2.3091513145030107,1.8091791999950078,2.3091513145030107,2.196807686398068,0.029315206697999554,1.754369648223676,2.3091513145030107
